stock_id,date,pred_return
000661,2026-03-11,0.5759515
000661,2026-03-12,0.5766435
000661,2026-03-13,0.59202105
000708,2026-03-09,0.465844
000708,2026-03-10,0.5268063
000708,2026-03-11,0.5414598
000708,2026-03-12,0.558873
000708,2026-03-13,0.51335526
000725,2026-03-09,0.4309067
000725,2026-03-10,0.42906535
000725,2026-03-11,0.43816212
000725,2026-03-12,0.50379246
000725,2026-03-13,0.51074845
000768,2026-03-09,0.5390133
000768,2026-03-10,0.5855053
000768,2026-03-11,0.60616344
000768,2026-03-12,0.61876756
000768,2026-03-13,0.5849375
000776,2026-03-09,0.5474424
000776,2026-03-10,0.506704
000776,2026-03-11,0.49420384
000776,2026-03-12,0.48457536
000776,2026-03-13,0.4965692
000786,2026-03-09,0.4333292
000786,2026-03-10,0.4283773
000786,2026-03-11,0.49996898
000786,2026-03-12,0.5041508
000786,2026-03-13,0.47886586
000792,2026-03-09,0.49938568
000792,2026-03-10,0.52447706
000792,2026-03-11,0.5828161
000792,2026-03-12,0.5979792
000792,2026-03-13,0.53574866
000807,2026-03-09,0.58582443
000807,2026-03-10,0.48740417
000807,2026-03-11,0.4871094
000807,2026-03-12,0.44785923
000807,2026-03-13,0.45479614
000858,2026-03-09,0.50751907
000858,2026-03-10,0.4852339
000858,2026-03-11,0.4927371
000858,2026-03-12,0.5075376
000858,2026-03-13,0.5330409
000876,2026-03-09,0.51822925
000876,2026-03-10,0.49968648
000876,2026-03-11,0.4975781
000876,2026-03-12,0.49071732
000876,2026-03-13,0.49795446
000895,2026-03-09,0.48942855
000895,2026-03-10,0.48017502
000895,2026-03-11,0.4969463
000895,2026-03-12,0.4960272
000895,2026-03-13,0.51698554
000938,2026-03-09,0.5266327
000938,2026-03-10,0.5224353
000938,2026-03-11,0.5257066
000938,2026-03-12,0.45252594
000938,2026-03-13,0.4815724
000963,2026-03-09,0.4367544
000963,2026-03-10,0.3925847
000963,2026-03-11,0.43992284
000963,2026-03-12,0.4981895
000963,2026-03-13,0.51170236
000975,2026-03-09,0.5779786
000975,2026-03-10,0.54692227
000975,2026-03-11,0.49552932
000975,2026-03-12,0.55804336
000975,2026-03-13,0.6176898
000977,2026-03-09,0.47273815
000977,2026-03-10,0.57008404
000977,2026-03-11,0.5844558
000977,2026-03-12,0.5214591
000977,2026-03-13,0.5513939
000983,2026-03-09,0.3551949
000983,2026-03-10,0.42263874
000983,2026-03-11,0.41140535
000983,2026-03-12,0.4775017
000983,2026-03-13,0.5329163
000999,2026-03-09,0.52259254
000999,2026-03-10,0.5067207
000999,2026-03-11,0.49136642
000999,2026-03-12,0.46667627
000999,2026-03-13,0.4698608
001391,2026-03-09,0.49229598
001391,2026-03-10,0.4603781
001391,2026-03-11,0.48076135
001391,2026-03-12,0.4928147
001391,2026-03-13,0.50476
001965,2026-03-09,0.5029601
001965,2026-03-10,0.5243151
001965,2026-03-11,0.53005785
001965,2026-03-12,0.5520348
001965,2026-03-13,0.5365215
001979,2026-03-09,0.5387957
001979,2026-03-10,0.48926553
001979,2026-03-11,0.47140446
001979,2026-03-12,0.4908545
001979,2026-03-13,0.4754604
002001,2026-03-09,0.52696925
002001,2026-03-10,0.51736516
002001,2026-03-11,0.5264474
002001,2026-03-12,0.49104133
002001,2026-03-13,0.50165474
002027,2026-03-09,0.5286928
002027,2026-03-10,0.4651152
002027,2026-03-11,0.47858962
002027,2026-03-12,0.4977269
002027,2026-03-13,0.50660175
002028,2026-03-09,0.49553815
002028,2026-03-10,0.5764764
002028,2026-03-11,0.60389227
002028,2026-03-12,0.55902135
002028,2026-03-13,0.550353
002049,2026-03-09,0.53250664
002049,2026-03-10,0.48240304
002049,2026-03-11,0.5111762
002049,2026-03-12,0.54040927
002049,2026-03-13,0.5473942
002050,2026-03-09,0.5660089
002050,2026-03-10,0.51206946
002050,2026-03-11,0.5010646
002050,2026-03-12,0.4727535
002050,2026-03-13,0.50664026
002074,2026-03-09,0.596067
002074,2026-03-10,0.6092387
002074,2026-03-11,0.553467
002074,2026-03-12,0.5112229
002074,2026-03-13,0.5222202
002142,2026-03-09,0.46307516
002142,2026-03-10,0.43623787
002142,2026-03-11,0.45606866
002142,2026-03-12,0.4584981
002142,2026-03-13,0.50816965
002179,2026-03-09,0.4720524
002179,2026-03-10,0.5085305
002179,2026-03-11,0.54266274
002179,2026-03-12,0.48480824
002179,2026-03-13,0.48386505
002230,2026-03-09,0.4913159
002230,2026-03-10,0.5095985
002230,2026-03-11,0.50109303
002230,2026-03-12,0.47922745
002230,2026-03-13,0.46608865
002236,2026-03-09,0.49762097
002236,2026-03-10,0.5116677
002236,2026-03-11,0.52652144
002236,2026-03-12,0.54587626
002236,2026-03-13,0.5435353
002241,2026-03-09,0.57369167
002241,2026-03-10,0.50323004
002241,2026-03-11,0.5433315
002241,2026-03-12,0.5660108
002241,2026-03-13,0.59428626
002252,2026-03-09,0.5164498
002252,2026-03-10,0.50003886
002252,2026-03-11,0.5150297
002252,2026-03-12,0.50988257
002252,2026-03-13,0.5122809
002304,2026-03-09,0.4661909
002304,2026-03-10,0.47094905
002304,2026-03-11,0.47075745
002304,2026-03-12,0.46527556
002304,2026-03-13,0.48410895
002311,2026-03-09,0.5036413
002311,2026-03-10,0.48498264
002311,2026-03-11,0.48229602
002311,2026-03-12,0.5337047
002311,2026-03-13,0.5240439
002352,2026-03-09,0.51355046
002352,2026-03-10,0.50293374
002352,2026-03-11,0.51346695
002352,2026-03-12,0.5228532
002352,2026-03-13,0.5322838
002371,2026-03-09,0.6407482
002371,2026-03-10,0.58984655
002371,2026-03-11,0.6046284
002371,2026-03-12,0.55038613
002371,2026-03-13,0.54743093
002384,2026-03-09,0.48536348
002384,2026-03-10,0.5589968
002384,2026-03-11,0.50289357
002384,2026-03-12,0.35458663
002384,2026-03-13,0.30051777
002415,2026-03-09,0.5092907
002415,2026-03-10,0.49178094
002415,2026-03-11,0.51625216
002415,2026-03-12,0.51994234
002415,2026-03-13,0.51449263
002422,2026-03-09,0.44102064
002422,2026-03-10,0.36062998
002422,2026-03-11,0.43203402
002422,2026-03-12,0.45486552
002422,2026-03-13,0.47607225
002459,2026-03-09,0.39055833
002459,2026-03-10,0.41317007
002459,2026-03-11,0.41816226
002459,2026-03-12,0.34768382
002459,2026-03-13,0.3190712
002460,2026-03-09,0.4465717
002460,2026-03-10,0.48915216
002460,2026-03-11,0.51952386
002460,2026-03-12,0.59345967
002460,2026-03-13,0.5828245
002463,2026-03-09,0.62700444
002463,2026-03-10,0.5700412
002463,2026-03-11,0.4938305
002463,2026-03-12,0.42396227
002463,2026-03-13,0.37329355
002466,2026-03-09,0.46318576
002466,2026-03-10,0.4708591
002466,2026-03-11,0.46937436
002466,2026-03-12,0.5296064
002466,2026-03-13,0.50584626
002475,2026-03-09,0.59231025
002475,2026-03-10,0.56312555
002475,2026-03-11,0.54932076
002475,2026-03-12,0.56304723
002475,2026-03-13,0.5895015
002493,2026-03-09,0.6126842
002493,2026-03-10,0.6184081
002493,2026-03-11,0.63149863
002493,2026-03-12,0.77292174
002493,2026-03-13,0.80769634
002594,2026-03-09,0.47610533
002594,2026-03-10,0.47493938
002594,2026-03-11,0.4308931
002594,2026-03-12,0.44416577
002594,2026-03-13,0.4636187
002600,2026-03-09,0.54823494
002600,2026-03-10,0.5063669
002600,2026-03-11,0.5061979
002600,2026-03-12,0.5156529
002600,2026-03-13,0.54975325
002601,2026-03-09,0.73727196
002601,2026-03-10,0.7293356
002601,2026-03-11,0.7300078
002601,2026-03-12,0.815547
002601,2026-03-13,0.7480608
002625,2026-03-09,0.50469637
002625,2026-03-10,0.48122433
002625,2026-03-11,0.5151036
002625,2026-03-12,0.53815454
002625,2026-03-13,0.51804656
002648,2026-03-09,0.5935338
002648,2026-03-10,0.49664202
002648,2026-03-11,0.4695623
002648,2026-03-12,0.48607114
002648,2026-03-13,0.53910667
002709,2026-03-09,0.5404914
002709,2026-03-10,0.64963394
002709,2026-03-11,0.34344375
002709,2026-03-12,0.42522493
002709,2026-03-13,0.4047359
002714,2026-03-09,0.5279988
002714,2026-03-10,0.48875317
002714,2026-03-11,0.47210068
002714,2026-03-12,0.48368788
002714,2026-03-13,0.461943
002736,2026-03-09,0.50619674
002736,2026-03-10,0.4953557
002736,2026-03-11,0.50850683
002736,2026-03-12,0.5267186
002736,2026-03-13,0.57446927
002916,2026-03-09,0.6326347
002916,2026-03-10,0.5448857
002916,2026-03-11,0.57622445
002916,2026-03-12,0.5156655
002916,2026-03-13,0.5419244
002920,2026-03-09,0.5352149
002920,2026-03-10,0.49370006
002920,2026-03-11,0.52214915
002920,2026-03-12,0.5196315
002920,2026-03-13,0.53545195
002938,2026-03-09,0.6300331
002938,2026-03-10,0.54285336
002938,2026-03-11,0.56444204
002938,2026-03-12,0.6052359
002938,2026-03-13,0.6455715
003816,2026-03-09,0.51538837
003816,2026-03-10,0.5078683
003816,2026-03-11,0.5251896
003816,2026-03-12,0.5493153
003816,2026-03-13,0.5240608
300014,2026-03-09,0.43779457
300014,2026-03-10,0.4854968
300014,2026-03-11,0.42865616
300014,2026-03-12,0.47070348
300014,2026-03-13,0.4763296
300015,2026-03-09,0.49201754
300015,2026-03-10,0.5177979
300015,2026-03-11,0.50835395
300015,2026-03-12,0.49214882
300015,2026-03-13,0.46696547
300033,2026-03-09,0.50470066
300033,2026-03-10,0.46042374
300033,2026-03-11,0.4572911
300033,2026-03-12,0.44543186
300033,2026-03-13,0.44227704
300059,2026-03-09,0.45808765
300059,2026-03-10,0.46500853
300059,2026-03-11,0.50739425
300059,2026-03-12,0.5050368
300059,2026-03-13,0.5149784
300122,2026-03-09,0.45116985
300122,2026-03-10,0.48754486
300122,2026-03-11,0.5157913
300122,2026-03-12,0.4298881
300122,2026-03-13,0.4673917
300124,2026-03-09,0.5011816
300124,2026-03-10,0.45679492
300124,2026-03-11,0.44984117
300124,2026-03-12,0.44686282
300124,2026-03-13,0.42410263
300251,2026-03-09,0.45453122
300251,2026-03-10,0.48825052
300251,2026-03-11,0.61207104
300251,2026-03-12,0.66590923
300251,2026-03-13,0.76527053
300274,2026-03-09,0.4795198
300274,2026-03-10,0.4951273
300274,2026-03-11,0.4801782
300274,2026-03-12,0.5042608
300274,2026-03-13,0.5107632
300308,2026-03-09,0.38469064
300308,2026-03-10,0.33342445
300308,2026-03-11,0.40820065
300308,2026-03-12,0.5326689
300308,2026-03-13,0.52726686
300316,2026-03-09,0.49192092
300316,2026-03-10,0.35054556
300316,2026-03-11,0.38654754
300316,2026-03-12,0.32347527
300316,2026-03-13,0.36790133
300347,2026-03-09,0.48751608
300347,2026-03-10,0.39864564
300347,2026-03-11,0.4420695
300347,2026-03-12,0.43231058
300347,2026-03-13,0.46526125
300394,2026-03-09,0.8489414
300394,2026-03-10,0.6629529
300394,2026-03-11,0.7317448
300394,2026-03-12,0.5843733
300394,2026-03-13,0.7155023
300408,2026-03-09,0.70234436
300408,2026-03-10,0.531452
300408,2026-03-11,0.5201699
300408,2026-03-12,0.5874264
300408,2026-03-13,0.5454959
300413,2026-03-09,0.474533
300413,2026-03-10,0.48789108
300413,2026-03-11,0.45164582
300413,2026-03-12,0.50489575
300413,2026-03-13,0.5312539
300418,2026-03-09,0.5372504
300418,2026-03-10,0.62619764
300418,2026-03-11,0.77627105
300418,2026-03-12,0.7703118
300418,2026-03-13,0.810725
300433,2026-03-09,0.60324997
300433,2026-03-10,0.50461453
300433,2026-03-11,0.531614
300433,2026-03-12,0.59446317
300433,2026-03-13,0.6051579
300442,2026-03-09,0.6278967
300442,2026-03-10,0.6927762
300442,2026-03-11,0.6892283
300442,2026-03-12,0.58733886
300442,2026-03-13,0.6020925
300476,2026-03-09,0.67723316
300476,2026-03-10,0.51658475
300476,2026-03-11,0.45408177
300476,2026-03-12,0.4309864
300476,2026-03-13,0.50432813
300498,2026-03-09,0.48572782
300498,2026-03-10,0.4721508
300498,2026-03-11,0.4801291
300498,2026-03-12,0.4972616
300498,2026-03-13,0.50161964
300502,2026-03-09,0.48116907
300502,2026-03-10,0.43114462
300502,2026-03-11,0.4472994
300502,2026-03-12,0.5228923
300502,2026-03-13,0.46872488
300628,2026-03-09,0.5700259
300628,2026-03-10,0.518572
300628,2026-03-11,0.5351871
300628,2026-03-12,0.5413805
300628,2026-03-13,0.5462834
300661,2026-03-09,0.5546689
300661,2026-03-10,0.45398843
300661,2026-03-11,0.5039801
300661,2026-03-12,0.5376865
300661,2026-03-13,0.45372334
300750,2026-03-09,0.3097488
300750,2026-03-10,0.30032912
300750,2026-03-11,0.18438718
300750,2026-03-12,0.3099244
300750,2026-03-13,0.333585
300759,2026-03-09,0.42523363
300759,2026-03-10,0.39902154
300759,2026-03-11,0.44977584
300759,2026-03-12,0.42937884
300759,2026-03-13,0.5264026
300760,2026-03-09,0.5179842
300760,2026-03-10,0.49919066
300760,2026-03-11,0.5210559
300760,2026-03-12,0.51064694
300760,2026-03-13,0.49435252
300782,2026-03-09,0.45239243
300782,2026-03-10,0.5118546
300782,2026-03-11,0.48404405
300782,2026-03-12,0.57918066
300782,2026-03-13,0.56261224
300803,2026-03-09,0.5218279
300803,2026-03-10,0.508789
300803,2026-03-11,0.44421673
300803,2026-03-12,0.45992848
300803,2026-03-13,0.4526147
300832,2026-03-09,0.48530662
300832,2026-03-10,0.47218654
300832,2026-03-11,0.44884014
300832,2026-03-12,0.47222742
300832,2026-03-13,0.47980562
300866,2026-03-09,0.516399
300866,2026-03-10,0.44637173
300866,2026-03-11,0.4399779
300866,2026-03-12,0.46799308
300866,2026-03-13,0.49505818
300896,2026-03-09,0.46300873
300896,2026-03-10,0.44726783
300896,2026-03-11,0.40014902
300896,2026-03-12,0.44718295
300896,2026-03-13,0.47799483
300979,2026-03-09,0.48863024
300979,2026-03-10,0.48602882
300979,2026-03-11,0.53612804
300979,2026-03-12,0.5336258
300979,2026-03-13,0.54422307
300999,2026-03-09,0.60301274
300999,2026-03-10,0.6313533
300999,2026-03-11,0.5683171
300999,2026-03-12,0.51858884
300999,2026-03-13,0.4787584
301236,2026-03-09,0.54611766
301236,2026-03-10,0.58786535
301236,2026-03-11,0.58455205
301236,2026-03-12,0.54993635
301236,2026-03-13,0.50844896
301269,2026-03-09,0.5813158
301269,2026-03-10,0.55925816
301269,2026-03-11,0.54983145
301269,2026-03-12,0.54587734
301269,2026-03-13,0.5127389
302132,2026-03-09,0.47096518
302132,2026-03-10,0.45796207
302132,2026-03-11,0.4846162
302132,2026-03-12,0.49047616
302132,2026-03-13,0.49000052
600000,2026-03-09,0.54081553
600000,2026-03-10,0.5336779
600000,2026-03-11,0.5786377
600000,2026-03-12,0.56500286
600000,2026-03-13,0.56540316
600009,2026-03-09,0.49284324
600009,2026-03-10,0.46731696
600009,2026-03-11,0.481926
600009,2026-03-12,0.48304257
600009,2026-03-13,0.5049264
600010,2026-03-09,0.33107653
600010,2026-03-10,0.3762786
600010,2026-03-11,0.54358673
600010,2026-03-12,0.63388103
600010,2026-03-13,0.45363274
600011,2026-03-09,0.49014908
600011,2026-03-10,0.5336686
600011,2026-03-11,0.5092106
600011,2026-03-12,0.50664
600011,2026-03-13,0.47778085
600015,2026-03-09,0.52690214
600015,2026-03-10,0.5319882
600015,2026-03-11,0.52178556
600015,2026-03-12,0.54433817
600015,2026-03-13,0.5600162
600016,2026-03-09,0.4922277
600016,2026-03-10,0.49557132
600016,2026-03-11,0.5206639
600016,2026-03-12,0.56135094
600016,2026-03-13,0.5651553
600018,2026-03-09,0.501571
600018,2026-03-10,0.5013376
600018,2026-03-11,0.53798413
600018,2026-03-12,0.5764169
600018,2026-03-13,0.5526419
600019,2026-03-09,0.48569894
600019,2026-03-10,0.47823873
600019,2026-03-11,0.4792474
600019,2026-03-12,0.5076423
600019,2026-03-13,0.5264067
600023,2026-03-09,0.46287224
600023,2026-03-10,0.5021858
600023,2026-03-11,0.49596694
600023,2026-03-12,0.48663586
600023,2026-03-13,0.47252378
600025,2026-03-09,0.45437798
600025,2026-03-10,0.45692524
600025,2026-03-11,0.44921684
600025,2026-03-12,0.45662278
600025,2026-03-13,0.49472064
600026,2026-03-09,0.46373641
600026,2026-03-10,0.40571007
600026,2026-03-11,0.39425197
600026,2026-03-12,0.47315004
600026,2026-03-13,0.5320598
600027,2026-03-09,0.49441615
600027,2026-03-10,0.51804805
600027,2026-03-11,0.528606
600027,2026-03-12,0.5271859
600027,2026-03-13,0.49665985
600028,2026-03-09,0.29928607
600028,2026-03-10,0.3990947
600028,2026-03-11,0.49209562
600028,2026-03-12,0.5095173
600028,2026-03-13,0.5591098
600029,2026-03-09,0.6695451
600029,2026-03-10,0.58177453
600029,2026-03-11,0.6065592
600029,2026-03-12,0.56078887
600029,2026-03-13,0.5830485
600030,2026-03-09,0.50403285
600030,2026-03-10,0.4733345
600030,2026-03-11,0.4917229
600030,2026-03-12,0.50342894
600030,2026-03-13,0.5025325
600031,2026-03-09,0.59264463
600031,2026-03-10,0.52261996
600031,2026-03-11,0.5357005
600031,2026-03-12,0.5439462
600031,2026-03-13,0.52071404
600036,2026-03-09,0.51806355
600036,2026-03-10,0.5288286
600036,2026-03-11,0.54988056
600036,2026-03-12,0.5299292
600036,2026-03-13,0.5667439
600039,2026-03-09,0.55100924
600039,2026-03-10,0.5297449
600039,2026-03-11,0.45199087
600039,2026-03-12,0.444133
600039,2026-03-13,0.43510762
600048,2026-03-09,0.5279216
600048,2026-03-10,0.5024237
600048,2026-03-11,0.5104845
600048,2026-03-12,0.51304185
600048,2026-03-13,0.51853585
600050,2026-03-09,0.5161837
600050,2026-03-10,0.51393443
600050,2026-03-11,0.5247059
600050,2026-03-12,0.4954479
600050,2026-03-13,0.4928976
600061,2026-03-09,0.5169495
600061,2026-03-10,0.50231755
600061,2026-03-11,0.5418024
600061,2026-03-12,0.5314985
600061,2026-03-13,0.52262044
600066,2026-03-09,0.42707172
600066,2026-03-10,0.41972724
600066,2026-03-11,0.45864502
600066,2026-03-12,0.5099598
600066,2026-03-13,0.54241943
600085,2026-03-09,0.4519662
600085,2026-03-10,0.46858832
600085,2026-03-11,0.47584525
600085,2026-03-12,0.4848566
600085,2026-03-13,0.4933535
600089,2026-03-09,0.47150877
600089,2026-03-10,0.5085416
600089,2026-03-11,0.54686576
600089,2026-03-12,0.5336506
600089,2026-03-13,0.49079812
600104,2026-03-09,0.48724857
600104,2026-03-10,0.472266
600104,2026-03-11,0.55800825
600104,2026-03-12,0.555137
600104,2026-03-13,0.57690495
600111,2026-03-09,0.53033763
600111,2026-03-10,0.56894374
600111,2026-03-11,0.53776234
600111,2026-03-12,0.5631632
600111,2026-03-13,0.5391334
600115,2026-03-09,0.6292427
600115,2026-03-10,0.6069587
600115,2026-03-11,0.56774336
600115,2026-03-12,0.5461295
600115,2026-03-13,0.54756916
600150,2026-03-09,0.50961393
600150,2026-03-10,0.5389723
600150,2026-03-11,0.5193498
600150,2026-03-12,0.48269817
600150,2026-03-13,0.43288463
600160,2026-03-09,0.5782668
600160,2026-03-10,0.55599433
600160,2026-03-11,0.5064069
600160,2026-03-12,0.4688249
600160,2026-03-13,0.4367108
600161,2026-03-09,0.45026037
600161,2026-03-10,0.44423142
600161,2026-03-11,0.4930863
600161,2026-03-12,0.5261834
600161,2026-03-13,0.5419467
600176,2026-03-09,0.66778606
600176,2026-03-10,0.6567518
600176,2026-03-11,0.6832535
600176,2026-03-12,0.7244325
600176,2026-03-13,0.7221976
600183,2026-03-09,0.67210275
600183,2026-03-10,0.5862066
600183,2026-03-11,0.67117167
600183,2026-03-12,0.6429977
600183,2026-03-13,0.7079322
600188,2026-03-09,0.50595397
600188,2026-03-10,0.48092014
600188,2026-03-11,0.4669575
600188,2026-03-12,0.44126642
600188,2026-03-13,0.3867223
600196,2026-03-09,0.5052796
600196,2026-03-10,0.49893177
600196,2026-03-11,0.5265191
600196,2026-03-12,0.5183167
600196,2026-03-13,0.50360906
600219,2026-03-09,0.5466802
600219,2026-03-10,0.47313914
600219,2026-03-11,0.49224058
600219,2026-03-12,0.41623297
600219,2026-03-13,0.44835708
600233,2026-03-09,0.43365985
600233,2026-03-10,0.43659958
600233,2026-03-11,0.44837633
600233,2026-03-12,0.47710228
600233,2026-03-13,0.39788106
600276,2026-03-09,0.47578058
600276,2026-03-10,0.36917314
600276,2026-03-11,0.4196559
600276,2026-03-12,0.5078253
600276,2026-03-13,0.48776183
600309,2026-03-09,0.4579939
600309,2026-03-10,0.39190182
600309,2026-03-11,0.40402845
600309,2026-03-12,0.36150333
600309,2026-03-13,0.4013053
600346,2026-03-09,0.6151255
600346,2026-03-10,0.58763444
600346,2026-03-11,0.6120783
600346,2026-03-12,0.6375832
600346,2026-03-13,0.59513897
600362,2026-03-09,0.46245956
600362,2026-03-10,0.450008
600362,2026-03-11,0.48414162
600362,2026-03-12,0.47476205
600362,2026-03-13,0.47293997
600372,2026-03-09,0.56680435
600372,2026-03-10,0.5908471
600372,2026-03-11,0.59616673
600372,2026-03-12,0.5555398
600372,2026-03-13,0.5185743
600377,2026-03-09,0.5158417
600377,2026-03-10,0.49973577
600377,2026-03-11,0.52074337
600377,2026-03-12,0.5380585
600377,2026-03-13,0.4726417
600406,2026-03-09,0.41177973
600406,2026-03-10,0.4858021
600406,2026-03-11,0.5280496
600406,2026-03-12,0.5204867
600406,2026-03-13,0.5449814
600415,2026-03-09,0.5189391
600415,2026-03-10,0.49433014
600415,2026-03-11,0.4997705
600415,2026-03-12,0.51292664
600415,2026-03-13,0.4936403
600426,2026-03-09,0.49183846
600426,2026-03-10,0.35113588
600426,2026-03-11,0.380452
600426,2026-03-12,0.4284619
600426,2026-03-13,0.39390075
600436,2026-03-09,0.47112164
600436,2026-03-10,0.47605434
600436,2026-03-11,0.47138888
600436,2026-03-12,0.47444487
600436,2026-03-13,0.4518058
600438,2026-03-09,0.44433856
600438,2026-03-10,0.43761685
600438,2026-03-11,0.46012232
600438,2026-03-12,0.28689393
600438,2026-03-13,0.38693964
600460,2026-03-09,0.51986015
600460,2026-03-10,0.4426913
600460,2026-03-11,0.49336824
600460,2026-03-12,0.55087143
600460,2026-03-13,0.59956473
600482,2026-03-09,0.45019996
600482,2026-03-10,0.5762645
600482,2026-03-11,0.63886195
600482,2026-03-12,0.7481908
600482,2026-03-13,0.6824595
600489,2026-03-09,0.47683525
600489,2026-03-10,0.46876165
600489,2026-03-11,0.52700275
600489,2026-03-12,0.5449793
600489,2026-03-13,0.500084
600515,2026-03-09,0.537251
600515,2026-03-10,0.4982514
600515,2026-03-11,0.5315917
600515,2026-03-12,0.5238512
600515,2026-03-13,0.5252117
600519,2026-03-09,0.47236705
600519,2026-03-10,0.45928556
600519,2026-03-11,0.47577325
600519,2026-03-12,0.462573
600519,2026-03-13,0.4865047
600522,2026-03-09,0.5859794
600522,2026-03-10,0.501886
600522,2026-03-11,0.42413345
600522,2026-03-12,0.25310716
600522,2026-03-13,0.28751495
600547,2026-03-09,0.5855631
600547,2026-03-10,0.5519536
600547,2026-03-11,0.612112
600547,2026-03-12,0.63392115
600547,2026-03-13,0.6318827
600570,2026-03-09,0.4974462
600570,2026-03-10,0.46527043
600570,2026-03-11,0.47108883
600570,2026-03-12,0.48457006
600570,2026-03-13,0.51810175
600584,2026-03-09,0.62037086
600584,2026-03-10,0.6192753
600584,2026-03-11,0.6039374
600584,2026-03-12,0.6302543
600584,2026-03-13,0.6029152
600585,2026-03-09,0.53535825
600585,2026-03-10,0.47855073
600585,2026-03-11,0.47537228
600585,2026-03-12,0.49392244
600585,2026-03-13,0.5111856
600588,2026-03-09,0.4216697
600588,2026-03-10,0.45290893
600588,2026-03-11,0.5005848
600588,2026-03-12,0.50801903
600588,2026-03-13,0.5047146
600600,2026-03-09,0.5076699
600600,2026-03-10,0.5115875
600600,2026-03-11,0.50934047
600600,2026-03-12,0.51229954
600600,2026-03-13,0.53732973
600660,2026-03-09,0.49704486
600660,2026-03-10,0.4892517
600660,2026-03-11,0.5337166
600660,2026-03-12,0.5209798
600660,2026-03-13,0.54156053
600674,2026-03-09,0.4260399
600674,2026-03-10,0.4188051
600674,2026-03-11,0.4482249
600674,2026-03-12,0.4571748
600674,2026-03-13,0.51269096
600690,2026-03-09,0.49618843
600690,2026-03-10,0.5230578
600690,2026-03-11,0.5793718
600690,2026-03-12,0.5687502
600690,2026-03-13,0.57721233
600741,2026-03-09,0.56294787
600741,2026-03-10,0.51638913
600741,2026-03-11,0.5215089
600741,2026-03-12,0.53625107
600741,2026-03-13,0.56264
600760,2026-03-09,0.5034621
600760,2026-03-10,0.4814923
600760,2026-03-11,0.47475046
600760,2026-03-12,0.45336834
600760,2026-03-13,0.44479844
600795,2026-03-09,0.45679858
600795,2026-03-10,0.47925973
600795,2026-03-11,0.45748475
600795,2026-03-12,0.4824092
600795,2026-03-13,0.48718753
