stock_id,date,target_return,train_target,pred_return,fold_id,pred_score,ret_1d,ret_3d,ret_5d,intraday_return,volume_ratio_5d,turnover_rate,turnover_spike_5d,volatility_5d,volatility_20d,rel_hs300_mean_ret_5d,close_position_20d,overheat_score,reversal_risk_score,volume_ratio_10d,turnover_ratio_5d,turnover_ratio_10d,amplitude_ratio_5d,crowding_risk_5d,crowding_reversal_risk_5d,distance_to_20d_high,rebound_from_10d_low,volume_price_divergence_5d,model_rank,true_rank,case_type,daily_true_return_median,is_poor_return,return_gap_to_true_top_min
688472,2025-11-28,-0.1013824884792626,0.0033333333333333,0.70870525,1,0.70870525,0.0129564193168434,-0.012629161882893,0.0487804878048783,-0.0028985507246376,-0.0319534555083294,7.296,0.9680449631409228,0.0248721016651593,0.0723385682787309,0.0339254678453923,0.1551312649164498,0.4543375678653459,0.7394519055394057,-0.1758651955619092,-0.0319550368589487,-0.1758670001152159,0.0077821011673149,0.9755783869785952,0.1300771182638126,-0.2915980230642503,0.0526315789473685,0.05,1.0,300.0,false_positives,-0.0022616917965754997,True,-0.16802769131248868
300014,2025-11-28,-0.0214514556344894,0.24,0.60678005,1,0.60678005,-0.0039057051192633,-0.0150344827586206,-0.0045999442431,0.0199971432652479,0.1059787326294756,2.416,1.0933511938159164,0.0090091974473365,0.0414374731305438,-0.019454964202586,0.1050338818973859,0.5167652669699196,0.6640443701364639,-0.0520450834822933,0.0933511938164111,-0.0646064261848253,0.2479827864443249,1.3644834694206165,1.0097177673712563,-0.2056729699666295,0.0178164196123147,-0.51,2.0,229.0,false_positives,-0.0022616917965754997,True,-0.0880966584677155
000538,2025-11-28,-0.0058865501248661,0.4366666666666666,0.5876765,1,0.5876765,-0.0001783484929551,0.0039398280802291,0.007186489399928,-0.0003566333808845,-0.1847598555335187,0.2424,0.8153380423786905,0.0016051951630752,0.0064134455241541,-0.0076685305595578,0.2920353982300814,0.0629166666666666,0.0684791666666666,-0.329788345964118,-0.184661957618567,-0.3297201636987058,-0.3946188340807174,0.8153380423786905,0.4049512277147496,-0.0277488727020465,0.0119133574007219,0.3999999999999999,3.0,170.0,false_positives,-0.0022616917965754997,True,-0.0725317529580922
600941,2025-11-28,-0.0046860356138706,0.45,0.5833168,1,0.5833168,-0.005080831408776,-0.0088348978464934,-0.0071902654867256,-0.0031469825990373,-0.1928495469027468,0.8819,0.8071276907299685,0.0042577800199718,0.0058670976811083,-0.0220452854462115,0.5352798053526906,0.0279166666666666,0.1915625,-0.2564404424960493,-0.1928723092692927,-0.256464517869639,-0.326568265682657,0.8071276907299685,0.6268691731336088,-0.0174254173889244,0.0146019783325483,-0.0866666666666666,4.0,166.0,false_positives,-0.0022616917965754997,True,-0.0713312384470967
300347,2025-11-28,-0.0415686274509803,0.0933333333333333,0.58050644,1,0.58050644,-0.0037109375,0.0029492725127799,0.0286348054043152,-0.0044886807181889,-0.1535454292504107,1.2893,0.8464305878331125,0.0098297474405359,0.0195245099241311,0.0137797854448293,0.1710730948678057,0.0925,0.4051249999999999,-0.3384213399110474,-0.1535694121663317,-0.3384439347526028,-0.4264448336252188,0.8464305878331125,0.2200719528366092,-0.1728555213231718,0.0450727309977463,0.4233333333333333,5.0,273.0,false_positives,-0.0022616917965754997,True,-0.10821383028420639
688472,2025-12-01,-0.019362898188632,0.2466666666666666,0.78750974,1,0.78750974,-0.069186046511628,-0.0615474794841736,-0.0664723032069971,-0.0777649769585253,0.6135619898994935,14.3848,1.613568295774309,0.0345849842195892,0.0689908419186534,-0.0915131257107276,0.0270588235294085,0.5254035406701818,0.7785982599682485,0.5954670023454021,0.6135682957744901,0.5954729420220253,0.8425841674249319,2.973135394852571,2.9533144922202204,-0.3406095551894563,-0.0201958384332925,-0.8666666666666666,1.0,227.0,false_positives,-0.00306139179725005,True,-0.1152151996555011
601138,2025-12-01,0.0153769012201236,0.7266666666666667,0.6238483,1,0.6238483,-0.0149868247694334,0.0149329713219072,0.0691812656417592,-0.0036648342495418,-0.2007245594715466,0.9104,0.7992835946683997,0.0205594021763577,0.034147493622564,0.0441404431380286,0.2357466063348326,0.1083333333333333,0.44375,-0.1205755779715881,-0.2007164053308984,-0.1205734046869264,-0.3303899926416483,0.7992835946683997,0.1065711459557866,-0.2202086049543676,0.0954212454212453,0.8033333333333333,2.0,83.0,false_positives,-0.00306139179725005,False,-0.0804754002467455
002709,2025-12-01,-0.0828702585165498,0.0133333333333333,0.60595906,1,0.60595906,0.0276363636363636,0.0712661106899166,0.101038961038961,0.0221847118398841,0.2308545512927142,9.3602,1.23085703164639,0.0219574857155324,0.0508142583056833,0.0759981385352305,0.4097444089456849,0.6225711000979256,0.8074903283773998,0.0148404313556897,0.2308570316465519,0.0148428436676677,0.2610619469026549,1.5521869646868194,0.0931312178812092,-0.1484531940538368,0.13768115942029,0.3966666666666666,3.0,297.0,false_positives,-0.00306139179725005,True,-0.1787225599834189
002460,2025-12-01,-0.0360083965767801,0.12,0.5961708,1,0.5961708,0.0,0.0232291837068543,0.0664961636828644,-0.0118483412322275,-0.2163885837878327,4.3027,0.7836113104321027,0.0163883285115138,0.0460753275460811,0.0414553411791339,0.2611050920910067,0.1506581535466048,0.5646295024293055,-0.4213864870008607,-0.2163886895677546,-0.4213876905532905,-0.2755289788408465,0.7836113104321027,0.1175416965648154,-0.1790261189132431,0.0834921184825914,0.8333333333333333,4.0,265.0,false_positives,-0.00306139179725005,True,-0.1318606980436492
300014,2025-12-01,-0.0370473537604456,0.1133333333333333,0.5883937,1,0.5883937,0.0135835317182466,0.0001381788033716,0.0127326150832516,0.0082184148210056,-0.0587937309873095,2.0087,0.9335843093507468,0.010789835784963,0.0416333180221686,-0.0123082074204788,0.1519845111326225,0.0748952180417147,0.4467028481187716,-0.1878820157087103,-0.0664156906488192,-0.1971879396342242,-0.1814033086138049,0.9335843093507468,0.4854638408623883,-0.1948832035595106,0.0453495089543614,0.0766666666666666,5.0,267.0,false_positives,-0.00306139179725005,True,-0.1328996552273147
688472,2025-12-02,0.0119496855345911,0.6933333333333334,0.6931683,1,0.6931683,0.0056214865708932,-0.0518256772673733,-0.0757749712973592,0.0056214865708932,-0.1543968495702112,7.3498,0.8456016015093715,0.0327152923900966,0.0688327898280093,-0.0863978469632391,0.0466200466200414,0.1545064907588377,0.6103612541748102,-0.1148457359245221,-0.1543983984905311,-0.1148477195568579,-0.4174311926605505,0.8456016015093715,0.8343269134892466,-0.3369028006589785,0.0202788339670469,-0.5566666666666666,1.0,93.0,false_positives,-0.00071944230816935,False,-0.0840602895277532
601138,2025-12-02,0.0491803278688523,0.9133333333333332,0.6507898,1,0.6507898,0.0192275539207491,0.0114484818317572,0.0768415474297827,0.0188868460638478,-0.0612535910437762,1.0531,0.9387424007408148,0.0206685907647815,0.0347229442612538,0.0662186717639028,0.2877828054298534,0.4756793509899595,0.6520557079454818,-0.0273997050510607,-0.0612575992583481,-0.0274019413171773,-0.1188959660297239,0.9387424007408148,0.0469371200370407,-0.2052151238591916,0.1164835164835165,0.2966666666666666,2.0,27.0,false_positives,-0.00071944230816935,False,-0.046829647193491995
002460,2025-12-02,0.0141004862236629,0.7266666666666667,0.6364215,1,0.6364215,-0.0172661870503597,0.0032642402480822,0.0093596059113301,-0.0074277409979007,-0.2801326498277712,3.2832,0.7198768631679843,0.0135580499076969,0.0457179445958618,-0.0012632697545498,0.2026002166847231,0.0679166666666666,0.5018958333333333,-0.5150969050856337,-0.2801231368318579,-0.5150906472695048,-0.2466124661246612,0.7198768631679843,0.3287437675133794,-0.1932012075075468,0.0647843408972805,0.5166666666666667,3.0,83.0,false_positives,-0.00071944230816935,False,-0.08190948883868139
002709,2025-12-02,-0.0396497202627097,0.05,0.6144797,1,0.6144797,-0.0323189431469687,0.0093503937007872,0.0209059233449475,-0.008939357332689,-0.2559134899773516,5.0533,0.7440887258033496,0.0269110303232333,0.0512227271829174,0.0102830476790676,0.3003194888178896,0.0911189180324497,0.5740035131146024,-0.4092603659785175,-0.2559112741965408,-0.4092574949001363,-0.2891408634976015,0.7440887258033496,0.2033842517195822,-0.1759742868621936,0.1009125067096081,0.6033333333333334,4.0,286.0,false_positives,-0.00071944230816935,True,-0.135659695325054
300014,2025-12-02,0.019108280254777,0.7733333333333333,0.5941435,1,0.5941435,-0.0239016302846089,-0.0145069047286929,-0.0255172413793103,-0.0160167130919219,-0.1841250013198114,1.7192,0.8109127957431743,0.013540615120327,0.0405883913279948,-0.0361401170451902,0.0682478218780247,0.01625,0.4493125,-0.2329229819536337,-0.1890872042564432,-0.2409780046092307,-0.3095377413692218,0.8109127957431743,0.7054941322965617,-0.2141268075639599,0.0203639514731368,-0.5333333333333333,5.0,69.0,false_positives,-0.00071944230816935,False,-0.0769016948075673
002460,2025-12-03,0.0528967254408059,0.9233333333333332,0.68927646,1,0.68927646,-0.0261916381974947,-0.043005595523581,-0.0207753966955668,-0.0298217179902754,-0.0875801191924452,3.8037,0.9124120858557984,0.0183274425212059,0.0459094988235992,-0.0259930786742899,0.1153846153846151,0.0258333333333333,0.5184583333333332,-0.3799852947618674,-0.0875879141439827,-0.3799898938858008,0.0748922413793102,0.9807446720271108,0.7780574398081745,-0.2143325895786848,0.0368958946821411,0.0266666666666666,1.0,24.0,false_positives,-0.0060757098896439,False,-0.056018271103769
002709,2025-12-03,0.0037735849056602,0.6366666666666667,0.6835897,1,0.6835897,-0.0253534861043391,-0.0307878787878786,0.010361384887541,-0.0274872293845779,-0.2417996073256406,5.0233,0.7581950511217901,0.029063321452154,0.0515082575573492,0.0051437029088178,0.2172523961661333,0.0745833333333333,0.5698958333333333,-0.3708676676452043,-0.2418049488780954,-0.3708717095787609,0.168404789494013,0.8858787291013576,0.3573044207375475,-0.1968662113298512,0.0730005367686528,0.19,2.0,110.0,false_positives,-0.0060757098896439,False,-0.1051414116389147
688472,2025-12-03,0.0456591639871384,0.8933333333333333,0.66080225,1,0.66080225,-0.0229813664596273,-0.0854651162790697,-0.077960140679953,-0.0106918238993709,-0.3529321009648494,5.4577,0.6470716560395512,0.0328283286927413,0.0496298677999373,-0.0831778226586761,0.0115606936416174,0.0025,0.5402916666666666,-0.316421734759409,-0.3529283439603721,-0.3164177721108673,-0.4536741214057508,0.6470716560395512,0.6341302229187602,-0.352141680395387,0.0019108280254778,-0.3299999999999999,3.0,33.0,false_positives,-0.0060757098896439,False,-0.0632558325574365
002466,2025-12-03,0.0374216300940438,0.87,0.6419912,1,0.6419912,-0.0268009884052461,-0.0695984008722515,-0.0546528803545052,-0.0348727615457117,-0.0832577171936461,3.3606,0.9167339545640516,0.0231930103877144,0.0521949760718139,-0.0598705623332283,0.0445269016697583,0.0045833333333333,0.5217291666666667,-0.3737946483960708,-0.0832660454356983,-0.3738004643484028,0.217948717948718,1.116534944661345,1.0755953300237624,-0.231807951987997,0.0142630744849445,-0.1033333333333333,4.0,40.0,false_positives,-0.0060757098896439,False,-0.0714933664505311
601138,2025-12-03,0.0978975032851511,0.98,0.6383045,1,0.6383045,0.0118110236220472,0.015810276679842,0.0466655353809604,0.0111475409836063,-0.0845881535011504,0.9396,0.9153969058094816,0.0148211351732014,0.0342314632751044,0.0414478534022372,0.3203619909502139,0.3826971253076875,0.5698803730551261,-0.1484231472660316,-0.0846030941896263,-0.1484425271209636,-0.2899118511263469,0.9153969058094816,0.1067963056777729,-0.1958279009126466,0.1296703296703296,0.69,5.0,7.0,false_positives,-0.0060757098896439,False,-0.011017493259423805
601138,2025-12-04,0.0325859009517664,0.82,0.6629622,1,0.6629622,-0.004539559014267,0.0265841832469486,0.0187489629998343,0.0085413929040736,-0.1277019329494917,0.791,0.8723174309084096,0.0135841944461682,0.0338513930280352,0.0136259874262532,0.3417085427135535,0.3150250931458159,0.5187612919156172,-0.2879697218159658,-0.1276825690906283,-0.2879583037024367,0.3482007095793209,1.176058979329128,0.3567378903965021,-0.1994784876140807,0.1245421245421245,0.55,1.0,55.0,false_positives,0.0020261767196779502,False,-0.0628204594722617
002460,2025-12-04,0.0733558178752108,0.96,0.66078603,1,0.66078603,-0.0006682258603407,-0.0436450839328537,-0.0236657417985963,0.0045340050377833,-0.2627291648703286,2.8388,0.7372663903344195,0.0181179264885326,0.0442291084802438,-0.0287887173721774,0.1132177681473453,0.025,0.50875,-0.4863838392733318,-0.2627336096653889,-0.486387123854738,-0.226865671641791,0.7372663903344195,0.5898131122675356,-0.2148575928599553,0.0362030140308331,-0.0099999999999999,2.0,13.0,false_positives,0.0020261767196779502,False,-0.022050542548817303
002709,2025-12-04,0.0219108280254778,0.72,0.6528869,1,0.6528869,-0.0182591295647824,-0.074074074074074,-0.0342027559055118,-0.0125786163522012,-0.441289716782562,3.2407,0.5587086274251925,0.0264016580133227,0.0516747977659951,-0.0393257314790928,0.1589456869009577,0.0154166666666666,0.5331041666666666,-0.5429360211932912,-0.4412913725747112,-0.5429370108613636,-0.5210896309314588,0.5587086274251925,0.489801230042752,-0.211530735235034,0.0534084809447128,0.0833333333333333,3.0,85.0,false_positives,0.0020261767196779502,False,-0.0734955323985503
688472,2025-12-04,0.0115384615384615,0.5966666666666667,0.63488775,1,0.63488775,-0.0222504767959313,-0.0393504059962522,-0.094228504122497,-0.0109324758842442,-0.3378845286244998,5.2641,0.6621109668849349,0.032296847232683,0.049546534446924,-0.0993514796960781,0.0198237885462534,0.0004166666666666,0.5396875,-0.3273257656332939,-0.3378890331149817,-0.3273300211611004,-0.3669985775248934,0.6621109668849349,0.6599039303286518,-0.3665568369028006,-0.0159948816378758,-0.2366666666666666,4.0,122.0,false_positives,0.0020261767196779502,False,-0.0838678988855666
601138,2025-12-05,0.0041152263374487,0.7833333333333333,0.62581325,1,0.62581325,-0.0045602605863193,0.0026246719160103,0.0065876152832673,-0.0140345216970479,-0.2445777475047053,0.6575,0.7554692526877983,0.0138342123297371,0.0327849618697044,-0.0020984274691715,0.3702441794434801,0.0704166666666666,0.3688541666666666,-0.3917075563350992,-0.2445307473113337,-0.3916655872393182,-0.1033138401559453,0.7554692526877983,0.3298882403403386,-0.1795973154362417,0.1194139194139192,0.3666666666666667,1.0,66.0,false_positives,-0.013391852809509,False,-0.08843556373027141
002460,2025-12-05,0.0720268006700167,0.9766666666666668,0.61349475,1,0.61349475,-0.0023403543965229,-0.0291198958841711,-0.0458832933653077,0.0064080944350759,-0.142175127613342,2.9466,0.8578165938862129,0.0118133562453949,0.0442164552115425,-0.0545693361177466,0.1056338028169011,0.0079166666666666,0.4430624999999999,-0.4137480543869519,-0.1421834061135373,-0.4137542725945143,-0.2901234567901235,0.8578165938862129,0.8034882096067527,-0.2166951043444021,0.0337779317512558,0.02,2.0,8.0,false_positives,-0.013391852809509,False,-0.020523989397703404
601728,2025-12-05,-0.0203784570596797,0.38,0.58996505,1,0.58996505,-0.0043478260869566,-0.0129310344827585,0.0014577259475216,-0.0043478260869566,-0.060206554504662,0.1079,0.9397317540416326,0.0071344848794821,0.0068085051773605,-0.0072283168049172,0.5769230769212466,0.0583333333333333,0.0635833333333333,-0.1814600209741292,-0.0602682459501829,-0.1813974660496169,0.0204081632653059,0.9589099531037064,0.5114186416553101,-0.0157593123209167,0.0177777777777778,0.3533333333333333,3.0,187.0,false_positives,-0.013391852809509,True,-0.1129292471273998
688472,2025-12-05,0.0070063694267515,0.8033333333333333,0.5899052,1,0.5899052,0.0357607282184655,-0.0105590062111802,-0.0738372093023257,0.021153846153846,-0.1366813304310752,6.7736,0.8633188886055488,0.0389022004004767,0.0502610857985263,-0.0825232520547646,0.0803964757709163,0.3135811630233367,0.6839448566938349,-0.1193315484378496,-0.1366811113943411,-0.1193303707247817,-0.1815530441122858,0.8633188886055488,0.8518079700908082,-0.3439044481054366,0.0480263157894735,-0.3166666666666667,4.0,60.0,false_positives,-0.013391852809509,False,-0.08554442064096861
002709,2025-12-05,0.0566385669125396,0.9666666666666668,0.58749485,1,0.58749485,-0.0168152866242037,-0.0592393954168696,-0.0644848484848483,-0.0168152866242037,-0.2910442318884298,3.7467,0.7089523996940854,0.0235550241317582,0.0469245807218225,-0.0731708912372873,0.1062300319488816,0.0029166666666666,0.5119791666666667,-0.413102617262568,-0.2910476003057803,-0.4131053863288189,-0.39568345323741,0.7089523996940854,0.6924101770345568,-0.2247890719164321,0.0356951154052604,-0.0266666666666666,5.0,11.0,false_positives,-0.013391852809509,False,-0.0359122231551805
002709,2025-12-08,-0.0387537993920972,0.1133333333333333,0.5882289,1,0.5882289,0.0313552733868875,-0.0045022511255629,-0.061099315876386,0.0484720758693359,0.2003681119903135,5.2767,1.1809612053334988,0.0251636203964486,0.0470067974088221,-0.0623194998445956,0.2028753993610212,0.2829197181382569,0.6519805398288823,-0.1086309147658595,0.180961205333763,-0.1258502612492918,0.5728962818003913,1.8575294888195688,1.7956118391922498,-0.200482121333869,0.0681696188942566,-0.09,1.0,267.0,false_positives,-0.0108499184539355,True,-0.1187537993920971
601298,2025-12-08,0.0128205128205128,0.84,0.5834808,1,0.5834808,-0.0057870370370368,-0.0126436781609193,0.0129716981132075,-0.0057870370370368,-0.2192192591355779,0.2832,0.7806814422737329,0.0115466825251861,0.0119669742265228,0.0117515141449979,0.314285714285374,0.0925,0.1937916666666666,-0.3279384911902291,-0.219318557724115,-0.3280501115171071,-0.018181818181818,0.7806814422737329,0.2029771749911705,-0.0529217199558985,0.0262843488649939,0.5833333333333333,2.0,49.0,false_positives,-0.0108499184539355,False,-0.0671794871794871
000651,2025-12-08,0.0046660117878193,0.7666666666666667,0.57957417,1,0.57957417,-0.0046488867139711,-0.0031854937515315,-0.0041615667074664,-0.0048923679060665,0.0519662699166787,0.5949,1.0519521855972345,0.003065097207346,0.0052432782204324,-0.005381750675676,0.588957055214721,0.0629166666666666,0.1298125,0.0247828631973654,0.0519521855990945,0.0247532427264742,0.0096153846153845,1.0620671104587462,0.5274933315278441,-0.0162031438935913,0.0241691842900302,0.1699999999999999,3.0,71.0,false_positives,-0.0108499184539355,False,-0.07533398821218061
601728,2025-12-08,-0.0176211453744493,0.4133333333333333,0.5793074,1,0.5793074,-0.0072780203784569,-0.0172910662824207,-0.0087209302325581,-0.0072780203784569,-0.0230780247907923,0.114,0.9771986970600272,0.0076427344637841,0.0069207008022312,-0.0099411142007677,0.3846153846141663,0.0545833333333333,0.0717291666666666,-0.1040574324029519,-0.0228013029315962,-0.1037031213145687,0.2323943661971832,1.2042941689120057,0.6784190484870964,-0.0229226361031517,0.0103703703703705,-0.2266666666666666,4.0,177.0,false_positives,-0.0108499184539355,True,-0.0976211453744492
601838,2025-12-08,-0.0279595478881617,0.2366666666666666,0.5771786,1,0.5771786,-0.007669616519174,-0.02152414194299,-0.0203843913803145,-0.007669616519174,0.4074917803473528,0.8041,1.407491685626803,0.0053133248101095,0.0090079342890981,-0.0216045753485241,0.3098591549292698,0.3747939140162803,0.3334905946406595,0.1338298148416778,0.4074916856292665,0.1338607104079416,0.0934744268077603,1.5390561641774567,1.138901561491318,-0.0283073367995377,0.005980861244019,0.03,5.0,230.0,false_positives,-0.0108499184539355,True,-0.1079595478881616
000651,2025-12-09,0.011910669975186,0.7233333333333334,0.58391404,1,0.58391404,-0.0081120943952801,-0.0144113336590131,-0.0134474327628362,-0.0090864440078585,-0.0455931270482695,0.53,0.9544390419575824,0.0041520443963632,0.0055128013858316,-0.0134275437842825,0.3865030674846613,0.0516666666666666,0.12475,-0.051170146951767,-0.0455609580406989,-0.0511484684104051,0.1981981981981981,1.1436071403635897,0.670916189013306,-0.0241837968561063,0.0158610271903323,0.1266666666666666,1.0,84.0,false_positives,-0.0013140096950054001,False,-0.0692527649278611
688472,2025-12-09,-0.0375153751537515,0.1266666666666666,0.5837773,1,0.5837773,0.0068111455108359,0.057217165149545,0.0099378881987577,0.0105655686761965,0.0137151318057091,6.0388,1.0137113235924384,0.0250714454757414,0.044575336560159,0.0099577771773113,0.1394736842105086,0.489386192158295,0.7443904531378995,-0.1755262496247431,0.0137113235926085,-0.1755296636202532,0.0804263565891472,1.0952404319821405,0.3249213281547016,-0.330313014827018,0.0697368421052633,0.5066666666666667,2.0,263.0,false_positives,-0.0013140096950054001,True,-0.1186788100567986
600741,2025-12-09,0.018935516888434,0.8033333333333333,0.5826647,1,0.5826647,-0.0086075949367088,-0.0185463659147869,-0.0040691759918616,-0.0086075949367088,-0.296657167478415,0.2105,0.7032137368854708,0.0108024192309413,0.0095570104111752,-0.004049287013308,0.2282608695652149,0.0683333333333333,0.14425,-0.2923111735822158,-0.29678626311218,-0.2924369747899159,0.0487804878048776,0.737516846001835,0.3343409701874985,-0.0676190476190475,0.0219206680584551,0.3933333333333333,3.0,60.0,false_positives,-0.0013140096950054001,False,-0.0622279180146131
601298,2025-12-09,0.0198366394399066,0.8066666666666666,0.5815588,1,0.5815588,-0.0046565774155995,-0.0183696900114811,0.0035211267605634,-0.0034965034965034,-0.4883318022010774,0.1643,0.5115511551139188,0.0118800485374602,0.0118845950051331,0.0035410157391171,0.2571428571425782,0.1066259642544246,0.1824816839144911,-0.5681410175473449,-0.4884488448844885,-0.5682791602070578,-0.4780927835051546,0.5115511551139188,0.1875687568751035,-0.0573318632855568,0.021505376344086,0.6,4.0,59.0,false_positives,-0.0013140096950054001,False,-0.0613267954631405
000333,2025-12-09,0.0033758439609902,0.5866666666666667,0.57996833,1,0.57996833,-0.0196797457523529,-0.0206374404689216,-0.0166748406081411,-0.0159509202453987,0.1620416399259403,0.5138,1.1619176843031165,0.0105272922323072,0.010691564381006,-0.0166549516295875,0.5375681289612855,0.2045163840300531,0.2791990394801906,0.1749973214940376,0.1619176843057439,0.1746416405660593,0.0679611650485436,1.2408829638188623,0.7858925437519461,-0.0357099915835036,0.0333719881458576,0.0499999999999999,5.0,125.0,false_positives,-0.0013140096950054001,False,-0.07778759094205691
