trade_date,stock_id,fold_id,y_true,y_pred,rank_true,rank_pred,target_return,pred_return,train_target,date,case_type,is_bad_pred_top5,daily_target_median,ret_1d,ret_3d,intraday_return,volume_ratio_5d,volume_ratio_10d,turnover_spike_5d,turnover_rate,turnover_ratio_5d,turnover_ratio_10d,volatility_5d,volatility_20d,amplitude_ratio_5d,crowding_risk_5d,crowding_reversal_risk_5d,volume_price_divergence_5d,distance_to_20d_high,rebound_from_10d_low
2025-11-27,600050,1,-0.0055248618784529,0.5881029,0.6366666666666667,0.0133333333333333,-0.0055248618784529,0.5881029,0.3666666666666666,2025-11-27,pred_top5_not_true_top5,True,0.00243342067474935,-0.0055045871559632,-0.0018416206261508,-0.0055045871559632,-0.2986718923108103,-0.3353520367752861,0.7012892320937575,0.4232,-0.2987107679050804,-0.3353853885294302,0.0111053349342166,0.0072979057007891,-0.337568058076225,0.7012892320937575,0.3272683083104201,0.4833333333333333,-0.0198915009041591,0.0093109869646181
2025-11-27,600515,1,0.0125,0.58810234,0.3566666666666667,0.0166666666666666,0.0125,0.58810234,0.6466666666666666,2025-11-27,pred_top5_not_true_top5,False,0.00243342067474935,-0.0102669404517454,0.0062630480167014,-0.0102669404517454,-0.3743747530493878,-0.4838035509098612,0.6256066612867502,1.0699,-0.3743933387128839,-0.4838133835094321,0.01968176741479,0.0323772956113069,-0.0629274965800272,0.6256066612867502,0.5755581283838103,-0.0366666666666666,-0.1830508474576271,0.0277185501066097
2025-11-27,688396,1,0.1656508489333914,0.5301424,0.0033333333333333,0.5466666666666666,0.1656508489333914,0.5301424,1.0,2025-11-27,true_top5_missed,False,0.00243342067474935,0.0028334786399302,-0.0013023659648361,-0.0013023659648361,-0.0019391741798548,-0.0204739578759252,0.9980296017939836,0.4356,-0.0019703982037299,-0.0205293099183774,0.0099547180931715,0.0143653800353426,0.0385005065856127,1.0364542470504892,0.6218725482302935,-0.3166666666666666,-0.155624885300055,0.0143298059964727
2025-11-27,603993,1,0.1536050156739812,0.52953047,0.0066666666666666,0.56,0.1536050156739812,0.52953047,0.9966666666666668,2025-11-27,true_top5_missed,False,0.00243342067474935,-0.0018773466833541,0.0390879478827361,-0.0087010565568675,-0.0142618797371588,-0.04973955176631,0.9857454999469506,0.9474,-0.0142545000520237,-0.0497492477432297,0.0283979844229882,0.0280848001029287,0.2636305323925594,1.2456181109015347,0.207603018483589,-0.0166666666666666,-0.1216960352422908,0.0583941605839415
2025-11-27,600362,1,0.1394465545306565,0.5192888,0.01,0.6966666666666667,0.1394465545306565,0.5192888,0.9933333333333332,2025-11-27,true_top5_missed,False,0.00243342067474935,0.0045809754783077,0.0384401114206127,-0.0140174556995503,0.0238865399692902,-0.0844609855168555,1.0238782282491536,1.4193,0.0238782282498923,-0.0844820579640964,0.0242048171626021,0.0246842742416451,-0.0566770186335401,1.0238782282491536,0.2320790650698082,0.0966666666666666,-0.1743078626799556,0.0534049166431196
2025-11-27,000630,1,0.1284584980237153,0.53744614,0.0133333333333333,0.4366666666666666,0.1284584980237153,0.53744614,0.99,2025-11-27,true_top5_missed,False,0.00243342067474935,0.0059523809523809,0.0410677618069814,-0.009765625,-0.2427449746274038,-0.2100779896359984,0.7572418469619433,1.4294,-0.2427581530376554,-0.2100929497452447,0.0300537454493638,0.024402643554791,-0.2973740241305891,0.7572418469619433,0.1665932063316275,0.36,-0.0948899284678528,0.0650567577696368
2025-11-27,002600,1,0.1095588235294116,0.49558446,0.0166666666666666,0.91,0.1095588235294116,0.49558446,0.9866666666666668,2025-11-27,true_top5_missed,False,0.00243342067474935,0.0103550295857988,0.046743295019157,0.0058910162002945,0.3570885480440253,0.5379414523942891,1.3570734648747909,2.4306,0.3570734648755487,0.5379066853953913,0.017802775976237,0.0171902941265493,0.1811722912966256,1.6029375739640075,0.1335781311636673,-0.0533333333333333,-0.1843776507172893,0.0722135007849293
2025-11-28,688472,1,-0.1013824884792626,0.70870525,1.0,0.0033333333333333,-0.1013824884792626,0.70870525,0.0033333333333333,2025-11-28,pred_top5_not_true_top5,True,-0.0022616917965754997,0.0129564193168434,-0.012629161882893,-0.0028985507246376,-0.0319534555083294,-0.1758651955619092,0.9680449631409228,7.296,-0.0319550368589487,-0.1758670001152159,0.0248721016651593,0.0723385682787309,0.0077821011673149,0.9755783869785952,0.1300771182638126,0.05,-0.2915980230642503,0.0526315789473685
2025-11-28,300014,1,-0.0214514556344894,0.60678005,0.7633333333333333,0.0066666666666666,-0.0214514556344894,0.60678005,0.24,2025-11-28,pred_top5_not_true_top5,True,-0.0022616917965754997,-0.0039057051192633,-0.0150344827586206,0.0199971432652479,0.1059787326294756,-0.0520450834822933,1.0933511938159164,2.416,0.0933511938164111,-0.0646064261848253,0.0090091974473365,0.0414374731305438,0.2479827864443249,1.3644834694206165,1.0097177673712563,-0.51,-0.2056729699666295,0.0178164196123147
2025-11-28,000538,1,-0.0058865501248661,0.5876765,0.5666666666666667,0.01,-0.0058865501248661,0.5876765,0.4366666666666666,2025-11-28,pred_top5_not_true_top5,True,-0.0022616917965754997,-0.0001783484929551,0.0039398280802291,-0.0003566333808845,-0.1847598555335187,-0.329788345964118,0.8153380423786905,0.2424,-0.184661957618567,-0.3297201636987058,0.0016051951630752,0.0064134455241541,-0.3946188340807174,0.8153380423786905,0.4049512277147496,0.3999999999999999,-0.0277488727020465,0.0119133574007219
2025-11-28,600941,1,-0.0046860356138706,0.5833168,0.5533333333333333,0.0133333333333333,-0.0046860356138706,0.5833168,0.45,2025-11-28,pred_top5_not_true_top5,True,-0.0022616917965754997,-0.005080831408776,-0.0088348978464934,-0.0031469825990373,-0.1928495469027468,-0.2564404424960493,0.8071276907299685,0.8819,-0.1928723092692927,-0.256464517869639,0.0042577800199718,0.0058670976811083,-0.326568265682657,0.8071276907299685,0.6268691731336088,-0.0866666666666666,-0.0174254173889244,0.0146019783325483
2025-11-28,300347,1,-0.0415686274509803,0.58050644,0.91,0.0166666666666666,-0.0415686274509803,0.58050644,0.0933333333333333,2025-11-28,pred_top5_not_true_top5,True,-0.0022616917965754997,-0.0037109375,0.0029492725127799,-0.0044886807181889,-0.1535454292504107,-0.3384213399110474,0.8464305878331125,1.2893,-0.1535694121663317,-0.3384439347526028,0.0098297474405359,0.0195245099241311,-0.4264448336252188,0.8464305878331125,0.2200719528366092,0.4233333333333333,-0.1728555213231718,0.0450727309977463
2025-11-28,300394,1,0.2213011011264397,0.5229858,0.0033333333333333,0.6333333333333333,0.2213011011264397,0.5229858,1.0,2025-11-28,true_top5_missed,False,-0.0022616917965754997,0.0187632987297696,0.0695187165775401,-0.007537688442211,-0.0542425498140102,0.030132954371292,0.945762126981517,4.714,-0.0542378730182933,0.0301370820941022,0.0349460255309669,0.04635965464319,-0.3210730088495576,0.945762126981517,0.0851185914283365,-0.0166666666666666,-0.1366120218579235,0.1194558594303527
2025-11-28,688396,1,0.1564786913473957,0.52296257,0.0066666666666666,0.6366666666666667,0.1564786913473957,0.52296257,0.9966666666666668,2025-11-28,true_top5_missed,False,-0.0022616917965754997,0.0091284503368831,0.0045434876676762,0.0106660861993903,-0.1364078963820364,-0.21933767623031,0.86365741931941,0.3356,-0.1363425806783674,-0.2192806960405713,0.0059291466570962,0.0104484946917925,-0.1231343283582089,0.86365741931941,0.3915246967581325,0.1099999999999999,-0.1206439393939394,0.0235890652557317
2025-11-28,300502,1,0.0842329545454544,0.41905603,0.01,0.99,0.0842329545454544,0.41905603,0.9933333333333332,2025-11-28,true_top5_missed,False,-0.0022616917965754997,0.0205399061032862,0.141375689157259,0.022941176470588,-0.2200268723354138,-0.0794743683809297,0.7799681441641876,4.6814,-0.2200318558356824,-0.0794811241915915,0.03949800609981,0.0363952127727768,-0.348607367475292,0.7799681441641876,0.0051997876277612,0.1499999999999999,-0.0675603217158178,0.2105391389091921
2025-11-28,002938,1,0.0755762411347517,0.5311887,0.0133333333333333,0.4766666666666667,0.0755762411347517,0.5311887,0.99,2025-11-28,true_top5_missed,False,-0.0022616917965754997,0.0057945174949856,-0.0004429678848282,0.0130190796857463,-0.4026098323647389,-0.2988810913329264,0.5973904488487674,0.7408,-0.4026095511507508,-0.2988832102971795,0.0245121283718736,0.0218382841950473,-0.4553706505295009,0.5973904488487674,0.0497825374040639,0.26,-0.1942510266023924,0.0691779199241886
2025-11-28,600066,1,0.0666452028332261,0.51621574,0.0166666666666666,0.71,0.0666452028332261,0.51621574,0.9866666666666668,2025-11-28,true_top5_missed,False,-0.0022616917965754997,0.008101101749838,0.0071220459695695,0.0120364346128822,-0.1363900875909026,-0.1107857691750729,0.8636244197230802,0.3944,-0.1363755802750287,-0.110790458583217,0.0165631790165401,0.0132241390323832,-0.2891957757920391,0.8636244197230802,0.3022685469030781,0.1566666666666666,-0.0713432835820895,0.0294506949040371
2025-12-01,688472,1,-0.019362898188632,0.78750974,0.7566666666666667,0.0033333333333333,-0.019362898188632,0.78750974,0.2466666666666666,2025-12-01,pred_top5_not_true_top5,True,-0.00306139179725005,-0.069186046511628,-0.0615474794841736,-0.0777649769585253,0.6135619898994935,0.5954670023454021,1.613568295774309,14.3848,0.6135682957744901,0.5954729420220253,0.0345849842195892,0.0689908419186534,0.8425841674249319,2.973135394852571,2.9533144922202204,-0.8666666666666666,-0.3406095551894563,-0.0201958384332925
2025-12-01,601138,1,0.0153769012201236,0.6238483,0.2766666666666666,0.0066666666666666,0.0153769012201236,0.6238483,0.7266666666666667,2025-12-01,pred_top5_not_true_top5,False,-0.00306139179725005,-0.0149868247694334,0.0149329713219072,-0.0036648342495418,-0.2007245594715466,-0.1205755779715881,0.7992835946683997,0.9104,-0.2007164053308984,-0.1205734046869264,0.0205594021763577,0.034147493622564,-0.3303899926416483,0.7992835946683997,0.1065711459557866,0.8033333333333333,-0.2202086049543676,0.0954212454212453
2025-12-01,002709,1,-0.0828702585165498,0.60595906,0.99,0.01,-0.0828702585165498,0.60595906,0.0133333333333333,2025-12-01,pred_top5_not_true_top5,True,-0.00306139179725005,0.0276363636363636,0.0712661106899166,0.0221847118398841,0.2308545512927142,0.0148404313556897,1.23085703164639,9.3602,0.2308570316465519,0.0148428436676677,0.0219574857155324,0.0508142583056833,0.2610619469026549,1.5521869646868194,0.0931312178812092,0.3966666666666666,-0.1484531940538368,0.13768115942029
2025-12-01,002460,1,-0.0360083965767801,0.5961708,0.8833333333333333,0.0133333333333333,-0.0360083965767801,0.5961708,0.12,2025-12-01,pred_top5_not_true_top5,True,-0.00306139179725005,0.0,0.0232291837068543,-0.0118483412322275,-0.2163885837878327,-0.4213864870008607,0.7836113104321027,4.3027,-0.2163886895677546,-0.4213876905532905,0.0163883285115138,0.0460753275460811,-0.2755289788408465,0.7836113104321027,0.1175416965648154,0.8333333333333333,-0.1790261189132431,0.0834921184825914
2025-12-01,300014,1,-0.0370473537604456,0.5883937,0.89,0.0166666666666666,-0.0370473537604456,0.5883937,0.1133333333333333,2025-12-01,pred_top5_not_true_top5,True,-0.00306139179725005,0.0135835317182466,0.0001381788033716,0.0082184148210056,-0.0587937309873095,-0.1878820157087103,0.9335843093507468,2.0087,-0.0664156906488192,-0.1971879396342242,0.010789835784963,0.0416333180221686,-0.1814033086138049,0.9335843093507468,0.4854638408623883,0.0766666666666666,-0.1948832035595106,0.0453495089543614
2025-12-01,300394,1,0.2539432176656151,0.52708817,0.0033333333333333,0.36,0.2539432176656151,0.52708817,1.0,2025-12-01,true_top5_missed,False,-0.00306139179725005,0.0020253164556962,0.0087288945524051,0.0018984938615365,-0.1218173212579952,-0.0259493415576301,0.8781882385954449,4.5063,-0.1218117614043838,-0.025940760562954,0.0280786558777059,0.0461279066524701,-0.0977340977340978,0.8781882385954449,0.0585458825730296,0.2766666666666667,-0.1348633879781421,0.1217231118038826
2025-12-01,000807,1,0.1172277227722773,0.5128736,0.0066666666666666,0.5833333333333334,0.1172277227722773,0.5128736,0.9966666666666668,2025-12-01,true_top5_missed,False,-0.00306139179725005,0.0218623481781377,0.0538622129436325,-0.0062992125984252,0.0039429298346811,-0.0433276631521373,1.0039511973723176,1.5042,0.0039511973729877,-0.0433245140938231,0.0046495493617011,0.0331804470775756,-0.1573383084577113,1.0039511973723176,0.0769695917985443,0.29,-0.0801749271137025,0.1128747795414462
2025-12-01,002028,1,0.1111418302460603,0.5036043,0.01,0.68,0.1111418302460603,0.5036043,0.9933333333333332,2025-12-01,true_top5_missed,False,-0.00306139179725005,0.0130313588850174,0.0309929078014183,0.0130313588850174,-0.2526866391708856,-0.2432658390017242,0.7473034335557811,1.0434,-0.2526965664436835,-0.2432714692891798,0.0273745998569928,0.0313516150024361,-0.2330316742081447,0.7473034335557811,0.117077537923739,0.6366666666666667,-0.0584234730228641,0.0889138576779027
2025-12-01,600219,1,0.1037344398340249,0.495285,0.0133333333333333,0.7733333333333333,0.1037344398340249,0.495285,0.99,2025-12-01,true_top5_missed,False,-0.00306139179725005,0.0212314225053078,0.0190677966101695,0.0083857442348007,0.3673583931428008,0.2257439821229221,1.3673747504564284,2.2877,0.3673747504572457,0.2257615131138319,0.0113553191032746,0.029429194910205,0.2779690189328743,1.7474625683543856,1.0426526657847834,-0.3833333333333333,-0.1174311926605503,0.0321888412017168
2025-12-01,600362,1,0.0958523014668691,0.3757962,0.0166666666666666,0.9966666666666668,0.0958523014668691,0.3757962,0.9866666666666668,2025-12-01,true_top5_missed,False,-0.00306139179725005,0.0916377237510019,0.1129926768092064,0.0305170239596468,1.3019542782065163,1.5739532191100136,2.301997061890662,4.3249,1.3019970618918872,1.5739928462174824,0.036114113240341,0.0304398637050577,0.4116828929068148,3.2496898717927976,0.0758260970084985,-0.0066666666666665,0.0083778866306065,0.167085567572468
2025-12-02,688472,1,0.0119496855345911,0.6931683,0.31,0.0033333333333333,0.0119496855345911,0.6931683,0.6933333333333334,2025-12-02,pred_top5_not_true_top5,False,-0.00071944230816935,0.0056214865708932,-0.0518256772673733,0.0056214865708932,-0.1543968495702112,-0.1148457359245221,0.8456016015093715,7.3498,-0.1543983984905311,-0.1148477195568579,0.0327152923900966,0.0688327898280093,-0.4174311926605505,0.8456016015093715,0.8343269134892466,-0.5566666666666666,-0.3369028006589785,0.0202788339670469
2025-12-02,601138,1,0.0491803278688523,0.6507898,0.09,0.0066666666666666,0.0491803278688523,0.6507898,0.9133333333333332,2025-12-02,pred_top5_not_true_top5,False,-0.00071944230816935,0.0192275539207491,0.0114484818317572,0.0188868460638478,-0.0612535910437762,-0.0273997050510607,0.9387424007408148,1.0531,-0.0612575992583481,-0.0274019413171773,0.0206685907647815,0.0347229442612538,-0.1188959660297239,0.9387424007408148,0.0469371200370407,0.2966666666666666,-0.2052151238591916,0.1164835164835165
2025-12-02,002460,1,0.0141004862236629,0.6364215,0.2766666666666666,0.01,0.0141004862236629,0.6364215,0.7266666666666667,2025-12-02,pred_top5_not_true_top5,False,-0.00071944230816935,-0.0172661870503597,0.0032642402480822,-0.0074277409979007,-0.2801326498277712,-0.5150969050856337,0.7198768631679843,3.2832,-0.2801231368318579,-0.5150906472695048,0.0135580499076969,0.0457179445958618,-0.2466124661246612,0.7198768631679843,0.3287437675133794,0.5166666666666667,-0.1932012075075468,0.0647843408972805
2025-12-02,002709,1,-0.0396497202627097,0.6144797,0.9533333333333334,0.0133333333333333,-0.0396497202627097,0.6144797,0.05,2025-12-02,pred_top5_not_true_top5,True,-0.00071944230816935,-0.0323189431469687,0.0093503937007872,-0.008939357332689,-0.2559134899773516,-0.4092603659785175,0.7440887258033496,5.0533,-0.2559112741965408,-0.4092574949001363,0.0269110303232333,0.0512227271829174,-0.2891408634976015,0.7440887258033496,0.2033842517195822,0.6033333333333334,-0.1759742868621936,0.1009125067096081
2025-12-02,300014,1,0.019108280254777,0.5941435,0.23,0.0166666666666666,0.019108280254777,0.5941435,0.7733333333333333,2025-12-02,pred_top5_not_true_top5,False,-0.00071944230816935,-0.0239016302846089,-0.0145069047286929,-0.0160167130919219,-0.1841250013198114,-0.2329229819536337,0.8109127957431743,1.7192,-0.1890872042564432,-0.2409780046092307,0.013540615120327,0.0405883913279948,-0.3095377413692218,0.8109127957431743,0.7054941322965617,-0.5333333333333333,-0.2141268075639599,0.0203639514731368
2025-12-02,300394,1,0.4390243902439026,0.48726544,0.0033333333333333,0.8466666666666667,0.4390243902439026,0.48726544,1.0,2025-12-02,true_top5_missed,False,-0.00071944230816935,0.0231177362304195,0.044425817267393,0.0219558359621452,-0.0734247856005623,0.0241632550691328,0.9265667926473964,4.8836,-0.0734332073524277,0.024156899259921,0.0280241043486242,0.0463060050335544,-0.2851284855112083,0.9265667926473964,0.0339741157304044,0.16,-0.114863387978142,0.1476548108261302
2025-12-02,603296,1,0.1107371255469538,0.51181835,0.0066666666666666,0.6433333333333333,0.1107371255469538,0.51181835,0.9966666666666668,2025-12-02,true_top5_missed,False,-0.00071944230816935,-0.0099447513812154,0.0281124497991966,-0.0099447513812154,-0.1545839836783636,-0.1689345114821506,0.8454280597647574,1.2652,-0.1545719402346776,-0.168916477813906,0.0174035928747302,0.0182877937556203,-0.2161440960640425,0.8454280597647574,0.2339017632015828,0.41,-0.1104050833995234,0.0688297745437194
2025-12-02,000807,1,0.1063745019920319,0.5089365,0.01,0.67,0.1063745019920319,0.5089365,0.9933333333333332,2025-12-02,true_top5_missed,False,-0.00071944230816935,-0.0039619651347069,0.0286415711947625,-0.0043564356435643,-0.3630332947388863,-0.3882883205119939,0.6370011809813543,0.8738,-0.3629988190181812,-0.3882580265755611,0.0105662070488024,0.0325687427579443,-0.3056549749463135,0.6370011809813543,0.0488367572085704,0.7466666666666667,-0.0838192419825073,0.1084656084656083
2025-12-02,601377,1,0.0986937590711175,0.5044396,0.0133333333333333,0.7,0.0986937590711175,0.5044396,0.99,2025-12-02,true_top5_missed,False,-0.00071944230816935,0.0,0.0284857571214391,0.0043923865300148,0.1287309766467714,-0.214736447250769,1.1287702104227766,0.8615,0.1287702104242554,-0.2147193407835488,0.0099555923886908,0.0163908313692253,-0.0179372197309415,1.1287702104227766,0.3160556589183775,-0.0666666666666666,-0.0392156862745098,0.053763440860215
2025-12-02,600362,1,0.0960099750623443,0.43558195,0.0166666666666666,0.9666666666666668,0.0960099750623443,0.43558195,0.9866666666666668,2025-12-02,true_top5_missed,False,-0.00071944230816935,-0.0097895252080274,0.0970713499909701,0.0232675771370762,0.1788137063470067,0.4047991843310414,1.1788083284530644,2.456,0.1788083284536301,0.4047932277069153,0.0401388389320585,0.0294672598310913,-0.1672834937083641,1.1788083284530644,0.0314348887587483,0.04,-0.0172455671605538,0.1556603539887924
2025-12-03,002460,1,0.0528967254408059,0.68927646,0.08,0.0033333333333333,0.0528967254408059,0.68927646,0.9233333333333332,2025-12-03,pred_top5_not_true_top5,False,-0.0060757098896439,-0.0261916381974947,-0.043005595523581,-0.0298217179902754,-0.0875801191924452,-0.3799852947618674,0.9124120858557984,3.8037,-0.0875879141439827,-0.3799898938858008,0.0183274425212059,0.0459094988235992,0.0748922413793102,0.9807446720271108,0.7780574398081745,0.0266666666666666,-0.2143325895786848,0.0368958946821411
2025-12-03,002709,1,0.0037735849056602,0.6835897,0.3666666666666666,0.0066666666666666,0.0037735849056602,0.6835897,0.6366666666666667,2025-12-03,pred_top5_not_true_top5,False,-0.0060757098896439,-0.0253534861043391,-0.0307878787878786,-0.0274872293845779,-0.2417996073256406,-0.3708676676452043,0.7581950511217901,5.0233,-0.2418049488780954,-0.3708717095787609,0.029063321452154,0.0515082575573492,0.168404789494013,0.8858787291013576,0.3573044207375475,0.19,-0.1968662113298512,0.0730005367686528
2025-12-03,688472,1,0.0456591639871384,0.66080225,0.11,0.01,0.0456591639871384,0.66080225,0.8933333333333333,2025-12-03,pred_top5_not_true_top5,False,-0.0060757098896439,-0.0229813664596273,-0.0854651162790697,-0.0106918238993709,-0.3529321009648494,-0.316421734759409,0.6470716560395512,5.4577,-0.3529283439603721,-0.3164177721108673,0.0328283286927413,0.0496298677999373,-0.4536741214057508,0.6470716560395512,0.6341302229187602,-0.3299999999999999,-0.352141680395387,0.0019108280254778
2025-12-03,002466,1,0.0374216300940438,0.6419912,0.1333333333333333,0.0133333333333333,0.0374216300940438,0.6419912,0.87,2025-12-03,pred_top5_not_true_top5,False,-0.0060757098896439,-0.0268009884052461,-0.0695984008722515,-0.0348727615457117,-0.0832577171936461,-0.3737946483960708,0.9167339545640516,3.3606,-0.0832660454356983,-0.3738004643484028,0.0231930103877144,0.0521949760718139,0.217948717948718,1.116534944661345,1.0755953300237624,-0.1033333333333333,-0.231807951987997,0.0142630744849445
