profile_name,date,stock_id,target_weight,executed_weight,pred_return,target_return,selection_score,selection_score_final,rerank_signal_score,risk_penalty,secondary_candidate_size,volatility_20d,volatility_5d,turnover_rate,turnover_ratio_10d,amplitude_ratio_5d
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,600803,0.2046878621253998,0.20467675911742517,0.5590403,-0.0110142267094996,0.9485185185185185,0.9485185185185185,0.0,0.5148148148148148,0,0.0103594350237514,0.0087001950453138,0.3791,-0.1866901227151806,-0.2653061224489795
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,300347,0.20326589663249472,0.20148087962020092,0.55515665,-0.0415686274509803,0.9018518518518518,0.9018518518518518,0.0,0.6111111111111112,0,0.0195245099241311,0.0098297474405359,1.2893,-0.3384439347526028,-0.4264448336252188
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,002459,0.19956932457896784,0.19956060073087448,0.54506063,-0.0797041906327034,0.8653703703703703,0.8653703703703703,0.0,0.6055555555555555,0,0.0309760379983346,0.0065571548460313,1.0082,-0.4053250598685841,-0.220830070477682
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,688012,0.1980201468782544,0.19628119638626076,0.54082954,0.0186757215619694,0.7979629629629629,0.7979629629629629,0.0,0.9092592592592593,0,0.028777639245925,0.0126898117843831,1.8046,0.0219151707344698,0.0398344542162441
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,600941,0.1944567697848833,0.1945238825671434,0.5310973,-0.0046860356138706,0.7883333333333333,0.7883333333333333,0.0,0.26481481481481484,0,0.0058670976811083,0.0042577800199718,0.8819,-0.256464517869639,-0.326568265682657
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,002459,0.20508606278161037,0.20508606278161037,0.56355035,-0.0621890547263681,0.9456818181818182,0.9456818181818182,0.0,0.5431818181818182,0,0.0304468202202293,0.00689219689919,1.092,-0.317542653584151,-0.1442652329749105
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,300347,0.20075200068690233,0.20075200068690233,0.5516409,-0.0181782256471053,0.9006818181818183,0.9006818181818183,0.0,0.5386363636363637,0,0.0191711189774091,0.0041742182667302,1.8503,-0.0092579206356856,0.0412757973733584
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,600803,0.19905925110811823,0.19905925110811823,0.54698944,-0.026660641662901,0.8463636363636363,0.8463636363636363,0.0,0.6272727272727272,0,0.0116183777032164,0.0113449260343075,0.5644,0.1352025423387908,0.2398373983739838
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,688012,0.1983819853300398,0.1983819853300398,0.5451284,0.0421374045801527,0.7865909090909091,0.7865909090909091,0.0,0.7704545454545455,0,0.029153589819269,0.0132361958218027,2.0721,0.1461681002295545,-0.2040481400437633
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,601012,0.19672070009332931,0.19672070009332931,0.5405634,-0.0353887399463806,0.7586363636363637,0.7586363636363637,0.0,0.5954545454545453,0,0.0289528648161917,0.0107411352841284,1.6816,-0.2709647491340106,-0.1972672929120409
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,002459,0.20909667557443448,0.20909667557443448,0.57666695,-0.033106960950764,0.9170588235294117,0.9170588235294117,0.0,0.8294117647058823,0,0.030453637600848,0.0135999864346166,1.3491,-0.1383736971183323,0.156879929886065
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,601012,0.20151091177173372,0.20151091177173372,0.5557462,-0.0131147540983606,0.8791176470588236,0.8791176470588236,0.0,0.6205882352941177,0,0.0290705790580029,0.0124766863238092,1.6663,-0.2575545594695991,-0.0568475452196383
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,688012,0.19917210012873907,0.19917210012873907,0.549296,0.0455540618398312,0.8170588235294117,0.8170588235294117,0.0,0.6529411764705882,0,0.0259647311905357,0.0132359603576725,1.2755,-0.2432153409832563,-0.1122787610619465
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,002074,0.1966967568842354,0.1966967568842354,0.54246926,0.0074993535040083,0.7797058823529411,0.7797058823529411,0.0,0.43823529411764706,0,0.0225641889762198,0.0116630552587691,1.5126,-0.3878591663294212,-0.3692178301093356
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,600803,0.19352355564085727,0.19352355564085727,0.5337179,-0.0105698529411763,0.7226470588235293,0.7226470588235293,0.0,0.4205882352941177,0,0.0120167995574084,0.0151310763739442,0.2997,-0.3953028529922118,-0.114103472714387
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,002459,0.2057009771031195,0.2057009771031195,0.5697061,0.0,0.9061111111111111,0.9061111111111111,0.0,0.938888888888889,0,0.0286647407132039,0.0160063038383395,1.4837,-0.0436133457095709,0.2816326530612245
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,688012,0.20016382750183806,0.20016382750183806,0.5543705,0.0627197897747035,0.8761111111111111,0.8761111111111111,0.0,0.6833333333333333,0,0.0259061414287168,0.0123175605056943,1.5217,-0.0999639204831105,-0.0308839190628326
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,002074,0.19976590851196585,0.19976590851196585,0.55326843,0.0311345646437993,0.8316666666666667,0.8316666666666667,0.0,0.5722222222222222,0,0.0215725594036701,0.0141553182624139,1.4134,-0.3929215703118288,0.161400512382579
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,601012,0.1993156134219631,0.1993156134219631,0.5520213,0.0235030777839954,0.7658333333333334,0.7658333333333334,0.0,0.675,0,0.0282039485725376,0.0130969570133174,1.4787,-0.3068290487708837,-0.1004566210045662
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,002493,0.19505367346111346,0.19505367346111346,0.5402175,-0.0286885245901638,0.7269444444444445,0.7269444444444445,0.0,0.5083333333333333,0,0.0229741327327317,0.0068053780270758,0.2797,-0.2665338018566108,-0.0996015936254981
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,002493,0.20448274253283796,0.2012718923767733,0.5630261,-0.016649323621228,0.95,0.95,0.0,0.5000000000000001,0,0.0206799417480099,0.0104805010055879,0.2016,-0.4475501479776389,-0.0506329113924051
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,601877,0.20391480805615358,0.13447636314811845,0.56146234,0.0203119332607906,0.9090909090909092,0.9090909090909092,0.0,0.45454545454545453,0,0.0282771131701705,0.0073037335220733,0.5191,-0.539756002411604,-0.2935444579780756
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,002459,0.19840164230600776,0.20088726099160598,0.5462823,0.0116071428571429,0.8213636363636363,0.8213636363636363,0.0,0.8772727272727272,0,0.0287939683627661,0.0152918419247372,1.534,0.0125813563573475,0.0360360360360361
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,000630,0.19661838121953096,0.12966456475878743,0.54137224,-0.0124777183600713,0.7815909090909091,0.7815909090909091,0.0,0.8204545454545454,0,0.0249676693685677,0.0251144794738019,3.3803,0.4310692271218588,-0.1300421432871763
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,600104,0.19658242588546965,0.12964085317743426,0.54127324,-0.0065019505851754,0.7456818181818182,0.7456818181818182,0.0,0.725,0,0.0132318388181505,0.0161813895857887,0.5621,0.0111167074399194,0.1857379767827527
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,601877,0.20243379896455288,0.17526626124239625,0.5450324,-0.0148043708142404,0.9098148148148149,0.9098148148148149,0.0,0.9018518518518519,0,0.0208758379993463,0.0145401898289791,1.1263,0.0808917380831277,0.6387959866220738
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,601111,0.20067997222193973,0.12045356800404522,0.5403104,-0.0217129071170083,0.8953703703703704,0.8953703703703704,0.0,0.6759259259259259,0,0.0217391084904286,0.0272495299828957,0.3865,-0.3018677070915067,-0.3603482920294709
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,601298,0.2000640380753186,0.12008386760597067,0.53865206,-0.0034722222222221,0.8640740740740741,0.8640740740740741,0.0,0.6185185185185185,0,0.0121716011392925,0.0107584669881997,0.3267,-0.2742741630939423,0.2468030690537084
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,000651,0.19771292598759782,0.11867266629570636,0.53232193,-0.0039138943248532,0.8227777777777778,0.8227777777777778,0.0,0.29074074074074074,0,0.0069550322221727,0.0058063564985524,0.4975,-0.1502408362655007,-0.0201465201465201
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,002493,0.19910926475059101,0.19997382455787963,0.53608143,-0.0498981670061101,0.8214814814814815,0.8214814814814815,0.0,0.6740740740740742,0,0.0178231577574376,0.0136780022943469,0.2405,-0.2918347516268661,0.1226180613090308
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,600522,0.2013287359314537,0.09724977763525154,0.5425168,0.0416171224732461,0.9376923076923077,0.9376923076923077,0.0,0.6230769230769231,0,0.0203015371162002,0.0101916340598134,2.17,0.0715308571259274,-0.1903073286052011
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,601298,0.20049314178663197,0.15892474145193614,0.54026514,0.0128205128205128,0.9209615384615385,0.9209615384615385,0.0,0.4057692307692307,0,0.0119669742265228,0.0115466825251861,0.2832,-0.3280501115171071,-0.018181818181818
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,600104,0.1994905817066166,0.1231543209856901,0.53756356,0.0256410256410255,0.8728846153846155,0.8728846153846155,0.0,0.5019230769230769,0,0.0133605188432363,0.00835022626651,0.6665,0.1466074869254059,-0.0814393939393942
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,600741,0.19937837549181137,0.09630767606099645,0.5372612,0.0081012658227848,0.8424999999999999,0.8424999999999999,0.0,0.42115384615384616,0,0.0095160320846378,0.0099905756892326,0.2858,-0.0829750368991849,0.2483994878361071
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,601456,0.19930916508348628,0.09627424468425573,0.5370747,0.0170132325141777,0.7794230769230769,0.7794230769230769,0.0,0.6673076923076923,0,0.0138898262861654,0.0114403301569084,1.8571,0.5021556430934488,-0.0526905829596414
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,600741,0.20081158833080287,0.16086430229537288,0.53835946,0.018935516888434,0.95875,0.95875,0.0,0.4125,0,0.0095570104111752,0.0108024192309413,0.2105,-0.2924369747899159,0.0487804878048776
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,000538,0.2002880251900553,0.12372665195570406,0.53695583,0.0039561229994605,0.94015625,0.94015625,0.0,0.28593749999999996,0,0.0044337045151825,0.0057117494260717,0.3003,-0.1965432363013698,0.4848484848484848
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,601298,0.2002661558178261,0.1844631368789783,0.5368972,0.0198366394399066,0.89921875,0.89921875,0.0,0.3828125,0,0.0118845950051331,0.0118800485374602,0.1643,-0.5682791602070578,-0.4780927835051546
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,600522,0.20012257068826964,0.16079879036181927,0.53651226,0.0478755236385396,0.84921875,0.84921875,0.0,0.5703125000000001,0,0.0202567016060468,0.0106417138637469,1.3441,-0.3260967661067936,-0.1829689298043731
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,601816,0.198511659973046,0.12262931365630961,0.53219354,-0.0096899224806201,0.81828125,0.81828125,0.0,0.2546875,0,0.0059105727462496,0.0080261100344542,0.1637,-0.251999086132054,-0.1468842729970327
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,000538,0.20077566160562704,0.16680634747130357,0.53919566,0.0043126684636117,0.9793939393939394,0.9793939393939394,0.0,0.20606060606060606,0,0.0045038114877063,0.0050783619665092,0.274,-0.2572512876118189,0.0031847133757962
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,600795,0.19993689516543284,0.11178885497939418,0.5369431,0.0034364261168385,0.9084848484848485,0.9084848484848485,0.0,0.6121212121212123,0,0.0116784367890736,0.0072363340008157,0.7344,0.0332020258863252,0.3163596966413871
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,002594,0.19985233188695495,0.1117415739006992,0.536716,-0.025572282944937,0.8887878787878789,0.8887878787878789,0.0,0.506060606060606,0,0.0114518428195112,0.005015400062482,0.5689,-0.1116905828896211,0.3935681470137826
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,600741,0.19971928715159545,0.18258892827660989,0.5363587,-0.0095959595959594,0.8757575757575757,0.8757575757575757,0.0,0.3333333333333333,0,0.0098610192660467,0.0085226258652464,0.2243,-0.2349931787175989,-0.0860927152317883
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,600023,0.19971582419038963,0.11166524962307009,0.5363494,-0.0038910505836575,0.8481818181818181,0.8481818181818181,0.0,0.30606060606060603,0,0.0078636248389354,0.0050728829974713,0.2517,-0.1394871794871797,-0.0316205533596833
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,600795,0.20182858545481852,0.1631924173100439,0.5413027,0.0171526586620925,0.9518181818181818,0.9518181818181818,0.0,0.4818181818181818,0,0.0115148256309096,0.0066717419106134,0.7421,0.0945266294007463,-0.0841320553780615
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,600104,0.2000042513172969,0.1230881870518234,0.53640985,0.0110103626943004,0.9090909090909092,0.9090909090909092,0.0,0.6060606060606061,0,0.0128622793937678,0.0111014705313538,0.6321,-0.018188596014352,0.1272321428571428
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,601066,0.19962937700371575,0.11396814572473779,0.53540444,0.0344958301743746,0.9036363636363637,0.9036363636363637,0.0,0.3575757575757576,0,0.008188160303385,0.0027863547142278,0.5136,0.5439651285134524,-0.1136363636363638
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,600406,0.19954714708645097,0.11392120077437815,0.5351839,0.0088028169014084,0.8524242424242424,0.8524242424242424,0.0,0.5666666666666667,0,0.0103586286042128,0.0090194648212817,0.489,0.1423365337444808,0.4285714285714286
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,000538,0.19899063913771806,0.1851803167624922,0.53369135,0.0053715308863026,0.8522727272727273,0.8522727272727273,0.0,0.26515151515151514,0,0.0045378203915801,0.0051063567121734,0.3021,-0.1941851160309416,0.1891117478510027
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,601995,0.19999115812107499,0.09559720167840463,0.5408566,0.0226425910002866,0.9193181818181819,0.9193181818181819,0.0,0.20075757575757575,0,0.002124063134823,1.0157195133282304e-09,0.5192,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,002625,0.20044319881134856,0.09581328035628682,0.5420791,0.0019308746862328,0.9151515151515152,0.9151515151515152,0.0,0.8484848484848485,0,0.0274196615490931,0.0221731063627783,4.3841,0.7876700877911933,-0.4687310261080752
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,601059,0.19975798277605533,0.09548574219842712,0.540226,0.0061832490163013,0.888560606060606,0.888560606060606,0.0,0.2053030303030303,0,0.0028055787376214,0.0,2.6044,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,600482,0.20018547090859135,0.09569008457838589,0.5413821,-0.0248054474708171,0.8883333333333333,0.8883333333333333,0.0,0.8136363636363637,0,0.0167174781608384,0.016068104436154,1.0074,0.045704142748892,0.1321483771251932
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,600795,0.19962218938292972,0.18060610849853942,0.53985876,0.0152542372881356,0.8343939393939394,0.8343939393939394,0.0,0.44393939393939397,0,0.0109289288766536,0.0069855164424056,0.7589,0.1297525828445529,-0.0444893832153687
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,601066,0.20178100915645217,0.15955057969850756,0.54745954,0.0195562241444151,0.9724193548387097,0.9724193548387097,0.0,0.27580645161290324,0,0.0066876694492728,0.0030320233027292,0.3546,-0.0359677024712502,-0.0466926070038915
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,600795,0.2015563835736734,0.1953385445829592,0.5468501,0.0034129692832763,0.922741935483871,0.922741935483871,0.0,0.45,0,0.0110743974017029,0.0074573398674463,0.598,-0.062019637983499,-0.2842105263157893
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,601995,0.19952088008940233,0.1686773375886501,0.5413275,0.0246488965319576,0.9112096774193548,0.9112096774193548,0.0,0.24274193548387096,0,0.0009775188010191,1.0157195133282304e-09,0.5192,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,601059,0.19943549922130918,0.1685842168408076,0.54109585,0.0067453625632378,0.8784677419354838,0.8784677419354838,0.0,0.24758064516129036,0,0.0016592445185882,0.0,2.6044,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,600372,0.19770622795916296,0.13902893190921356,0.5364041,0.0338849487785657,0.7906451612903226,0.7906451612903226,0.0,0.803225806451613,0,0.0152406327158126,0.0102167133524518,1.4739,0.498094221680134,0.2758310871518419
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,600795,0.20034465440861365,0.19989992017968086,0.53911525,0.0017123287671232,0.947962962962963,0.947962962962963,0.0,0.5203703703703704,0,0.0109146451590016,0.0093010151378544,0.5994,-0.0692546583850931,-0.2237442922374426
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,601186,0.19999085598011485,0.18222401062004548,0.5381632,0.0064683053040103,0.9309259259259258,0.9309259259259258,0.0,0.32037037037037036,0,0.0061900882060992,0.0070925450440833,0.1931,-0.2019342040006613,-0.0816326530612246
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,601995,0.19988645747949182,0.19711389268293142,0.53788227,0.0318142734307824,0.8447222222222222,0.8447222222222222,0.0,0.2564814814814815,0,0.0008936611956892,1.0157195133282304e-09,0.5192,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,601059,0.19988645747949182,0.19710561999506965,0.53788227,0.0050590219224282,0.8441666666666666,0.8441666666666666,0.0,0.262037037037037,0,0.0012640293824197,0.0,2.6044,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,600482,0.19989157465228782,0.18465654702930856,0.53789604,0.0434560327198364,0.8357407407407407,0.8357407407407407,0.0,0.9018518518518519,0,0.0181996272980299,0.0181398039823467,1.0731,0.0766961651917401,0.4001692047377327
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-17,603195,0.20279374801696254,0.09919281106344181,0.55294895,-0.0176678445229682,0.9557575757575758,0.9557575757575758,0.0,0.4424242424242424,0,0.0094696307576004,0.0074054962507113,0.1305,-0.2942130881557598,-0.024745269286754
