profile_name,date,stock_id,target_weight,executed_weight,pred_return,target_return,selection_score,selection_score_final,rerank_signal_score,risk_penalty,secondary_candidate_size,secondary_screen_mode,secondary_signal_score,volatility_20d,volatility_5d,turnover_rate,turnover_ratio_10d,amplitude_ratio_5d,turnover_spike_5d,crowding_reversal_risk_5d
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,600803,0.20883229696725641,0.13810355735541116,0.5590403,-0.0110142267094996,0.9433333333333334,0.9433333333333334,0.0,0.5666666666666667,15,quality_layer,0.0759259259259259,0.0103594350237514,0.0087001950453138,0.3791,-0.1866901227151806,-0.2653061224489795,0.7929303492976514,0.1004378442443692
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,600941,0.1983940497171815,0.20027734987801762,0.5310973,-0.0046860356138706,0.8983333333333333,0.8983333333333333,0.0,0.2759259259259259,15,quality_layer,0.13703703703703707,0.0058670976811083,0.0042577800199718,0.8819,-0.256464517869639,-0.326568265682657,0.8071276907299685,0.6268691731336088
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,000651,0.19817966650504185,0.13105883207398059,0.5305234,0.0128649183572488,0.8642592592592592,0.8642592592592592,0.0,0.2462962962962963,15,quality_layer,0.18148148148148147,0.0067531827199083,0.0036819990353505,0.3706,-0.3848554260863792,-0.2959183673469389,0.643268763450942,0.3773843412245526
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,000538,0.1978451480062249,0.1308376105706082,0.5296279,-0.0058865501248661,0.7946296296296296,0.7946296296296296,0.0,0.20185185185185187,15,quality_layer,0.2,0.0064134455241541,0.0016051951630752,0.2424,-0.3297201636987058,-0.3946188340807174,0.8153380423786905,0.4049512277147496
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,600050,0.19674883880429528,0.19779657940852835,0.5266931,-0.0110905730129389,0.692037037037037,0.692037037037037,0.0,0.48703703703703705,15,quality_layer,-0.03703703703703698,0.0071587365191244,0.0057923221952966,0.4871,-0.2228657125991161,-0.1294117647058823,0.9673127333367086,0.5352463791129788
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,600803,0.20379835606142443,0.17405945111666488,0.54698944,-0.026660641662901,0.895625,0.895625,0.0,0.6270833333333332,15,quality_layer,0.04999999999999999,0.0116183777032164,0.0113449260343075,0.5644,0.1352025423387908,0.2398373983739838,1.2905291077850405,0.1440041626369892
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,000651,0.2013770618979524,0.16954520924281305,0.54049075,0.0007343941248469,0.7939583333333333,0.7939583333333333,0.0,0.39375000000000004,15,quality_layer,0.16875,0.0070197786530141,0.0055568070452145,0.7413,0.2149471441448824,0.2620423892100196,1.2447526614480224,0.7016823448637954
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,000938,0.19887950394865261,0.10885017468839657,0.53378737,-0.0102685624012638,0.6468750000000001,0.6468750000000001,0.0,0.6145833333333333,15,quality_layer,0.006249999999999978,0.0146648538349202,0.0105355399118529,1.7454,0.1521780746862766,0.0185185185185181,1.1863139579133908,0.3020706837279466
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,000333,0.1981774590821633,0.10846593345267735,0.5319031,0.0362047440699126,0.6320833333333333,0.6320833333333333,0.0,0.3458333333333333,15,quality_layer,0.12291666666666662,0.009824765099858,0.0058193347396266,0.4376,0.034588741518311,-0.2172330097087379,1.0737069388529945,0.4867471456133574
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,600690,0.19776761900980733,0.10824162092883996,0.5308031,0.0007272727272728,0.5466666666666667,0.5466666666666667,0.0,0.36666666666666664,15,quality_layer,0.18541666666666662,0.0094993441130031,0.0084492979607766,0.48,-0.1030719784737276,-0.0410958904109587,0.8626577046100741,0.3536896588901304
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,600803,0.20188889799760468,0.19026097229139113,0.5337179,-0.0105698529411763,0.8427777777777777,0.8427777777777777,0.0,0.4611111111111111,15,quality_layer,0.10555555555555551,0.0120167995574084,0.0151310763739442,0.2997,-0.3953028529922118,-0.114103472714387,0.718567181354372,0.0886232857003725
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,600690,0.20035883800990234,0.16186967359839727,0.529673,-0.0223021582733812,0.7305555555555555,0.7305555555555555,0.0,0.47222222222222227,15,quality_layer,0.14444444444444443,0.0096231755982584,0.0085583399001594,0.5767,0.0300973475037957,0.1391304347826087,0.9862165674789894,0.2396649188911261
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,601728,0.20029042429154695,0.12939593126371135,0.52949214,-0.0215517241379309,0.6777777777777778,0.6777777777777778,0.0,0.4444444444444444,15,quality_layer,0.09444444444444444,0.0072614337835857,0.0090140097111728,0.1713,0.1611984815618221,0.1379800853485064,1.1694429273541136,0.4036768378917946
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,603501,0.19884337920282882,0.1157610222147527,0.5256667,-0.0008257638315442,0.5544444444444445,0.5544444444444445,0.0,0.5666666666666667,15,quality_layer,0.08333333333333331,0.012366746345599,0.0097692381459266,0.9958,0.0607497044004388,0.031678082191781,0.9834284698483244,0.1961524422308773
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,000157,0.19861846049811727,0.11563008087148541,0.5250721,0.0439560439560441,0.4838888888888889,0.4838888888888889,0.0,0.7166666666666667,15,quality_layer,-0.12777777777777777,0.0150103410391344,0.0157179059809935,0.6286,-0.136111263811775,0.0108695652173911,0.9332224828514308,0.2264078893178688
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,002074,0.20534683827807765,0.10929304560197056,0.55326843,0.0311345646437993,0.8905,0.8905,0.0,0.595,15,quality_layer,-0.16749999999999998,0.0215725594036701,0.0141553182624139,1.4134,-0.3929215703118288,0.161400512382579,0.702715602533285,0.5304872695469035
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,002493,0.20050295587530162,0.10671495545567732,0.5402175,-0.0286885245901638,0.7955,0.7955,0.0,0.545,15,quality_layer,-0.022499999999999964,0.0229741327327317,0.0068053780270758,0.2797,-0.2665338018566108,-0.0996015936254981,0.8372747410619732,0.1562912849982349
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,000938,0.19908657568561386,0.1272353095817218,0.53640133,0.01894397420395,0.73975,0.73975,0.0,0.6025,15,quality_layer,-0.15000000000000013,0.0144342268738815,0.0147347133211733,0.88,-0.3805783146099051,0.1721404303510758,0.7414897202555261,0.547551950274763
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,600803,0.19761696483617952,0.19417609869599933,0.53244174,-0.0393309222423148,0.709,0.709,0.0,0.41,15,quality_layer,0.16499999999999998,0.0121082919943947,0.0151688558799798,0.2207,-0.5434328389085419,-0.1128433556050482,0.5686971758385676,0.0625566893422424
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,601838,0.1974466653248275,0.11103473649959633,0.5319829,-0.0244612696563774,0.62375,0.62375,0.0,0.2625,15,quality_layer,0.22499999999999998,0.0087556889501045,0.0102641802528207,0.557,-0.3091901277440158,-0.3287037037037037,0.7873236649410748,0.2073285651011496
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,002493,0.20688083979762198,0.17484641420669114,0.5630261,-0.016649323621228,0.946,0.946,0.0,0.54,15,quality_layer,-0.15000000000000002,0.0206799417480099,0.0104805010055879,0.2016,-0.4475501479776389,-0.0506329113924051,0.7042056727654598,0.4107866424465181
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,600104,0.19888787118604234,0.13528079825592362,0.54127324,-0.0065019505851754,0.82525,0.82525,0.0,0.7474999999999999,15,quality_layer,-0.03750000000000009,0.0132318388181505,0.0161813895857887,0.5621,0.0111167074399194,0.1857379767827527,0.7345407976572912,0.1596783685344
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,601111,0.19857806403630815,0.1350700716878755,0.5404301,-0.0131894484412469,0.7865,0.7865,0.0,0.6349999999999999,15,quality_layer,-0.15999999999999992,0.0215915509120631,0.026291682354233,0.2571,-0.5466408040909891,-0.3985215053763441,0.5170957361212447,0.0706697506032368
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,600803,0.198447345657963,0.19708134221395188,0.54007435,0.0074245939675173,0.69475,0.69475,0.0,0.5525,15,quality_layer,0.002499999999999891,0.0128825754583182,0.0183606744070453,0.2231,-0.5317157130263213,-0.0263157894736842,0.661232957911496,0.1873493380749238
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,601838,0.19720587932206446,0.16964716428683077,0.5366957,-0.0350877192982455,0.6819999999999999,0.6819999999999999,0.0,0.18,15,quality_layer,0.20499999999999996,0.0086184595582792,0.0098363031834196,0.4045,-0.476795322847682,-0.2635658914728682,0.671859947512421,0.2844207111135915
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,000651,0.20091730085614876,0.08754088279405652,0.53232193,-0.0039138943248532,0.8327586206896551,0.8327586206896551,0.0,0.2931034482758621,15,quality_layer,0.19999999999999996,0.0069550322221727,0.0058063564985524,0.4975,-0.1502408362655007,-0.0201465201465201,0.8364156018815797,0.2955335126648248
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,601066,0.2005376420587774,0.08107424785117301,0.53131604,0.0146153846153846,0.7353448275862069,0.7353448275862069,0.0,0.5775862068965517,15,quality_layer,0.03448275862068956,0.0085874582025931,0.0064627080850286,0.3895,0.8464091016828637,0.4128256513026045,1.4009783468764812,0.3430852785336791
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,600027,0.19972338492338376,0.08074505636307253,0.5291587,-0.0113636363636364,0.646551724137931,0.646551724137931,0.0,0.43103448275862066,15,quality_layer,0.05689655172413788,0.0099501731827502,0.0094812444766474,0.6081,-0.2831545443828834,-0.2359249329758714,0.7278799195624728,0.1722649142964519
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,600900,0.19969720220879905,0.08073447109903001,0.52908933,-0.0078375489846811,0.6303448275862069,0.6303448275862069,0.0,0.2482758620689655,15,quality_layer,0.18103448275862066,0.0038807062310891,0.0047835520063119,0.227,-0.1774170169589796,0.1818181818181816,1.008530300333177,0.5999227210769777
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,601816,0.19912446995289113,0.08050292436101546,0.5275719,-0.0228571428571429,0.5136206896551724,0.5136206896551724,0.0,0.38103448275862073,15,quality_layer,0.21551724137931033,0.0066415173333929,0.0041379404958356,0.3037,0.3323681670615077,0.1148086522462563,1.1233170587323449,0.2671538296086686
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,601298,0.20147631741252486,0.09686871455265623,0.54026514,0.0128205128205128,0.9232758620689656,0.9232758620689656,0.0,0.4224137931034483,15,quality_layer,0.06206896551724139,0.0119669742265228,0.0115466825251861,0.2832,-0.3280501115171071,-0.018181818181818,0.7806814422737329,0.2029771749911705
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,600741,0.200356084541442,0.09633011269803109,0.5372612,0.0081012658227848,0.8551724137931035,0.8551724137931035,0.0,0.41379310344827586,15,quality_layer,0.12931034482758624,0.0095160320846378,0.0099905756892326,0.2858,-0.0829750368991849,0.2483994878361071,0.9114682995250944,0.3337771237697527
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,000651,0.19985167134363288,0.14153929738149884,0.5359086,0.0046660117878193,0.7755172413793103,0.7755172413793103,0.0,0.17586206896551726,15,quality_layer,0.2551724137931034,0.0052432782204324,0.003065097207346,0.5949,0.0247532427264742,0.0096153846153845,1.0519521855972345,0.5274933315278441
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,601816,0.19944183095889817,0.13768810195608255,0.5348096,-0.0153256704980842,0.7325862068965516,0.7325862068965516,0.0,0.2603448275862069,15,quality_layer,0.3137931034482758,0.0058413965750892,0.0073559335464627,0.2033,-0.0920053595355068,0.0518053375196232,0.7634820489681408,0.1766675887251239
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,601618,0.1988740957435022,0.09561758056680335,0.5332872,-0.0959752321981425,0.5937931034482758,0.5937931034482758,0.0,0.6137931034482759,15,quality_layer,-0.06206896551724139,0.0155451315785997,0.0131522203368631,1.1501,0.0476407360174895,-0.1386861313868612,0.9555658950788848,0.1019270288084144
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,600741,0.20118919616520514,0.15912298952492882,0.53835946,0.018935516888434,0.9588235294117647,0.9588235294117647,0.0,0.411764705882353,15,quality_layer,0.07058823529411762,0.0095570104111752,0.0108024192309413,0.2105,-0.2924369747899159,0.0487804878048776,0.7032137368854708,0.3343409701874985
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,000538,0.2006646485118336,0.12062358575095891,0.53695583,0.0039561229994605,0.9427941176470588,0.9427941176470588,0.0,0.27794117647058825,15,quality_layer,0.18970588235294117,0.0044337045151825,0.0057117494260717,0.3003,-0.1965432363013698,0.4848484848484848,0.9906967537576186,0.5246689979748681
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,601298,0.20064273801624916,0.15901182373995798,0.5368972,0.0198366394399066,0.903235294117647,0.903235294117647,0.0,0.37941176470588234,15,quality_layer,0.07794117647058818,0.0118845950051331,0.0118800485374602,0.1643,-0.5682791602070578,-0.4780927835051546,0.5115511551139188,0.1875687568751035
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,601816,0.19888494300242246,0.1743346715708267,0.53219354,-0.0096899224806201,0.8282352941176471,0.8282352941176471,0.0,0.24705882352941178,15,quality_layer,0.27205882352941174,0.0059105727462496,0.0080261100344542,0.1637,-0.251999086132054,-0.1468842729970327,0.6250954635687144,0.2021141998872176
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,600795,0.19861847430428975,0.1189389128738656,0.5314805,0.0173611111111111,0.7214705882352941,0.7214705882352941,0.0,0.4323529411764706,15,quality_layer,0.0338235294117647,0.0114453693467324,0.0047163265541787,0.6156,-0.1053885950124977,0.2041284403669727,1.023543495608833,0.4108259443384078
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,000538,0.20171557786303057,0.16565884102552195,0.53919566,0.0043126684636117,0.9797222222222223,0.9797222222222223,0.0,0.20277777777777778,15,quality_layer,0.2416666666666667,0.0045038114877063,0.0050783619665092,0.274,-0.2572512876118189,0.0031847133757962,0.9692253271985526,0.4699508154967504
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,600741,0.2006542580709271,0.182187798171639,0.5363587,-0.0095959595959594,0.8837499999999999,0.8837499999999999,0.0,0.32916666666666666,15,quality_layer,0.041666666666666685,0.0098610192660467,0.0085226258652464,0.2243,-0.2349931787175989,-0.0860927152317883,0.8776803881637282,0.5500130432492697
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,600023,0.20065077889812713,0.11143343273930835,0.5363494,-0.0038910505836575,0.8597222222222222,0.8597222222222222,0.0,0.2916666666666667,15,quality_layer,0.15000000000000002,0.0078636248389354,0.0050728829974713,0.2517,-0.1394871794871797,-0.0316205533596833,0.9323603496779804,0.5159060601551492
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,600406,0.1985228943673981,0.11025169061483647,0.53066146,0.0053073861123396,0.7130555555555556,0.7130555555555556,0.0,0.3694444444444444,15,quality_layer,0.08611111111111108,0.010826989897937,0.0091053737970306,0.295,-0.3008153204398938,-0.0534979423868311,0.705370379224558,0.2421771635337649
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,601995,0.1984564908005172,0.11021481272458203,0.53048396,0.0,0.6952777777777778,0.6952777777777778,0.0,0.26944444444444443,15,quality_layer,0.38402777777777775,0.004600933856971,0.0,0.5192,0.0,0.0,0.999999999998074,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,601066,0.20100722782808988,0.11551519601654248,0.53540444,0.0344958301743746,0.9084722222222222,0.9084722222222222,0.0,0.3597222222222222,15,quality_layer,0.20694444444444443,0.008188160303385,0.0027863547142278,0.5136,0.5439651285134524,-0.1136363636363638,1.203994561392462,0.1525059777763785
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,000538,0.2003640813649787,0.18503052956731694,0.53369135,0.0053715308863026,0.8641666666666666,0.8641666666666666,0.0,0.24722222222222223,15,quality_layer,0.1736111111111111,0.0045378203915801,0.0051063567121734,0.3021,-0.1941851160309416,0.1891117478510027,1.0397879809973165,0.4739625729999704
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,601995,0.19976203704756998,0.16019806950079266,0.53208774,0.1000286615075953,0.8084722222222223,0.8084722222222223,0.0,0.24861111111111112,15,quality_layer,0.4131944444444444,0.0036227788118412,0.0,0.5192,0.0,0.0,0.999999999998074,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,601059,0.19943656121458422,0.11132102558307852,0.5312208,0.0680157391793141,0.7229166666666667,0.7229166666666667,0.0,0.27083333333333337,15,quality_layer,0.38541666666666663,0.0054699754250717,0.0,2.6044,0.0,0.0,0.999999999999616,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,600030,0.19943009254477734,0.11131741491634482,0.53120357,0.0226468506723281,0.6711111111111111,0.6711111111111111,0.0,0.5111111111111111,15,quality_layer,0.022222222222222143,0.013460016517365,0.0178665508856088,0.6096,-0.3489544396266313,-0.2726396917148364,0.4745741599971393,0.0458755021330568
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,601995,0.20123932592535587,0.19057840044754437,0.5408566,0.0226425910002866,0.9522857142857143,0.9522857142857143,0.0,0.19142857142857145,15,quality_layer,0.4164285714285714,0.002124063134823,0.0,0.5192,0.0,0.0,0.999999999998074,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,601059,0.2010046953062074,0.17770835881971758,0.540226,0.0061832490163013,0.9225714285714286,0.9225714285714286,0.0,0.20285714285714287,15,quality_layer,0.4007142857142857,0.0028055787376214,0.0,2.6044,0.0,0.0,0.999999999999616,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,600795,0.20086805441090755,0.15475985071406426,0.53985876,0.0152542372881356,0.8718571428571429,0.8718571428571429,0.0,0.42428571428571427,15,quality_layer,0.12857142857142856,0.0109289288766536,0.0069855164424056,0.7589,0.1297525828445529,-0.0444893832153687,1.0885592977206258,0.1378841777112793
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,600023,0.1987097354918914,0.1598816849775063,0.534058,0.0,0.7678571428571429,0.7678571428571429,0.0,0.32142857142857145,15,quality_layer,0.10714285714285715,0.0075522855483294,0.005327139201425,0.353,0.160420775805391,-0.0415019762845846,1.2290230485299456,0.4834157324217786
