stock_id,date,pred_return
000725,2026-03-12,0.54556096
000725,2026-03-13,0.5642221
000768,2026-03-09,0.4875711
000768,2026-03-10,0.5362133
000768,2026-03-11,0.45320103
000768,2026-03-12,0.4519271
000768,2026-03-13,0.49814498
000776,2026-03-09,0.5761493
000776,2026-03-10,0.57825196
000776,2026-03-11,0.55703723
000776,2026-03-12,0.5417105
000776,2026-03-13,0.5427804
000786,2026-03-09,0.4985843
000786,2026-03-10,0.47245514
000786,2026-03-11,0.44662032
000786,2026-03-12,0.48323044
000786,2026-03-13,0.53564495
000792,2026-03-09,0.49988058
000792,2026-03-10,0.5308263
000792,2026-03-11,0.59388554
000792,2026-03-12,0.618016
000792,2026-03-13,0.5038785
000807,2026-03-09,0.45907238
000807,2026-03-10,0.32331115
000807,2026-03-11,0.33000275
000807,2026-03-12,0.3143373
000807,2026-03-13,0.4265397
000858,2026-03-09,0.5724664
000858,2026-03-10,0.5443852
000858,2026-03-11,0.5432347
000858,2026-03-12,0.51252246
000858,2026-03-13,0.47539553
000876,2026-03-09,0.5507126
000876,2026-03-10,0.59321964
000876,2026-03-11,0.5529556
000876,2026-03-12,0.4802687
000876,2026-03-13,0.48376924
000895,2026-03-09,0.5111437
000895,2026-03-10,0.5635407
000895,2026-03-11,0.5425966
000895,2026-03-12,0.5188792
000895,2026-03-13,0.5414263
000938,2026-03-09,0.50755465
000938,2026-03-10,0.55543685
000938,2026-03-11,0.5558827
000938,2026-03-12,0.44234273
000938,2026-03-13,0.5112618
000963,2026-03-09,0.5091809
000963,2026-03-10,0.52102065
000963,2026-03-11,0.5596267
000963,2026-03-12,0.53598976
000963,2026-03-13,0.56424296
000975,2026-03-09,0.34636238
000975,2026-03-10,0.30621505
000975,2026-03-11,0.35339192
000975,2026-03-12,0.44314995
000975,2026-03-13,0.48915175
000977,2026-03-09,0.4876713
000977,2026-03-10,0.44492522
000977,2026-03-11,0.51594424
000977,2026-03-12,0.4579642
000977,2026-03-13,0.48784235
000983,2026-03-09,0.5683357
000983,2026-03-10,0.55135
000983,2026-03-11,0.5450709
000983,2026-03-12,0.4632273
000983,2026-03-13,0.48210743
000999,2026-03-09,0.57834136
000999,2026-03-10,0.57454205
000999,2026-03-11,0.60000753
000999,2026-03-12,0.6010834
000999,2026-03-13,0.5751057
001391,2026-03-09,0.48474506
001391,2026-03-10,0.48791808
001391,2026-03-11,0.5323528
001391,2026-03-12,0.535681
001391,2026-03-13,0.5401373
001965,2026-03-09,0.5005068
001965,2026-03-10,0.567441
001965,2026-03-11,0.6007558
001965,2026-03-12,0.5646876
001965,2026-03-13,0.56662744
001979,2026-03-09,0.54408336
001979,2026-03-10,0.6282433
001979,2026-03-11,0.5746485
001979,2026-03-12,0.57434165
001979,2026-03-13,0.54775274
002001,2026-03-09,0.5633862
002001,2026-03-10,0.41313684
002001,2026-03-11,0.517058
002001,2026-03-12,0.49777547
002001,2026-03-13,0.4990239
002027,2026-03-09,0.5099722
002027,2026-03-10,0.48724577
002027,2026-03-11,0.48755118
002027,2026-03-12,0.479078
002027,2026-03-13,0.49250886
002028,2026-03-09,0.60460865
002028,2026-03-10,0.6162975
002028,2026-03-11,0.63163793
002028,2026-03-12,0.62045753
002028,2026-03-13,0.51345956
002049,2026-03-09,0.5074773
002049,2026-03-10,0.5430869
002049,2026-03-11,0.5465441
002049,2026-03-12,0.5610548
002049,2026-03-13,0.57509375
002050,2026-03-09,0.51834303
002050,2026-03-10,0.49594
002050,2026-03-11,0.54114425
002050,2026-03-12,0.52267617
002050,2026-03-13,0.62493515
002074,2026-03-09,0.55154884
002074,2026-03-10,0.54894006
002074,2026-03-11,0.59269035
002074,2026-03-12,0.6257776
002074,2026-03-13,0.61779284
002142,2026-03-09,0.51785326
002142,2026-03-10,0.5427278
002142,2026-03-11,0.50325847
002142,2026-03-12,0.5084384
002142,2026-03-13,0.54022974
002179,2026-03-09,0.4352259
002179,2026-03-10,0.46538094
002179,2026-03-11,0.42903635
002179,2026-03-12,0.45997885
002179,2026-03-13,0.3946301
002230,2026-03-09,0.5255151
002230,2026-03-10,0.51641655
002230,2026-03-11,0.5330428
002230,2026-03-12,0.53501594
002230,2026-03-13,0.5714705
002236,2026-03-09,0.53429306
002236,2026-03-10,0.55148196
002236,2026-03-11,0.55312777
002236,2026-03-12,0.5547255
002236,2026-03-13,0.60910463
002241,2026-03-09,0.4927641
002241,2026-03-10,0.5227864
002241,2026-03-11,0.54280174
002241,2026-03-12,0.52479935
002241,2026-03-13,0.5617281
002252,2026-03-09,0.48503804
002252,2026-03-10,0.5176101
002252,2026-03-11,0.51022613
002252,2026-03-12,0.49423924
002252,2026-03-13,0.54022443
002304,2026-03-09,0.5422056
002304,2026-03-10,0.5501931
002304,2026-03-11,0.5153365
002304,2026-03-12,0.48245522
002304,2026-03-13,0.4617021
002311,2026-03-09,0.46594825
002311,2026-03-10,0.4709083
002311,2026-03-11,0.50635576
002311,2026-03-12,0.5639448
002311,2026-03-13,0.59392536
002352,2026-03-09,0.53500235
002352,2026-03-10,0.5412197
002352,2026-03-11,0.51756585
002352,2026-03-12,0.542248
002352,2026-03-13,0.5580075
002371,2026-03-09,0.4730793
002371,2026-03-10,0.5574548
002371,2026-03-11,0.5883839
002371,2026-03-12,0.59389305
002371,2026-03-13,0.5515437
002384,2026-03-09,0.44090512
002384,2026-03-10,0.52182144
002384,2026-03-11,0.44655696
002384,2026-03-12,0.42422128
002384,2026-03-13,0.37109163
002415,2026-03-09,0.4899346
002415,2026-03-10,0.5291512
002415,2026-03-11,0.5180731
002415,2026-03-12,0.5085709
002415,2026-03-13,0.5350723
002422,2026-03-09,0.4608246
002422,2026-03-10,0.3901213
002422,2026-03-11,0.48659483
002422,2026-03-12,0.51966083
002422,2026-03-13,0.47925484
002459,2026-03-09,0.5300447
002459,2026-03-10,0.52511287
002459,2026-03-11,0.54995537
002459,2026-03-12,0.4753466
002459,2026-03-13,0.45790535
002460,2026-03-09,0.46541032
002460,2026-03-10,0.48270884
002460,2026-03-11,0.44259414
002460,2026-03-12,0.4900311
002460,2026-03-13,0.50350976
002463,2026-03-09,0.38296
002463,2026-03-10,0.36500302
002463,2026-03-11,0.43927956
002463,2026-03-12,0.4817462
002463,2026-03-13,0.3863466
002466,2026-03-09,0.49295506
002466,2026-03-10,0.54808664
002466,2026-03-11,0.49679357
002466,2026-03-12,0.5221354
002466,2026-03-13,0.43622133
002475,2026-03-09,0.5291693
002475,2026-03-10,0.5174909
002475,2026-03-11,0.5058645
002475,2026-03-12,0.5391133
002475,2026-03-13,0.5609939
002493,2026-03-09,0.7887081
002493,2026-03-10,0.6884322
002493,2026-03-11,0.6970664
002493,2026-03-12,0.61426425
002493,2026-03-13,0.6334832
002594,2026-03-09,0.5258055
002594,2026-03-10,0.5419754
002594,2026-03-11,0.52012825
002594,2026-03-12,0.54745466
002594,2026-03-13,0.5111017
002600,2026-03-09,0.5323527
002600,2026-03-10,0.52503
002600,2026-03-11,0.4922844
002600,2026-03-12,0.5425645
002600,2026-03-13,0.59509325
002601,2026-03-09,0.55502135
002601,2026-03-10,0.5394358
002601,2026-03-11,0.51246434
002601,2026-03-12,0.56200445
002601,2026-03-13,0.59252465
002625,2026-03-09,0.49079952
002625,2026-03-10,0.54892683
002625,2026-03-11,0.54573417
002625,2026-03-12,0.5570177
002625,2026-03-13,0.61279166
002648,2026-03-09,0.42600426
002648,2026-03-10,0.39731738
002648,2026-03-11,0.44039127
002648,2026-03-12,0.43216747
002648,2026-03-13,0.4632959
002709,2026-03-09,0.48074624
002709,2026-03-10,0.5794323
002709,2026-03-11,0.5175636
002709,2026-03-12,0.5504011
002709,2026-03-13,0.57616395
002714,2026-03-09,0.51898134
002714,2026-03-10,0.46764556
002714,2026-03-11,0.47711262
002714,2026-03-12,0.47856542
002714,2026-03-13,0.503126
002736,2026-03-09,0.5451271
002736,2026-03-10,0.53704345
002736,2026-03-11,0.55842555
002736,2026-03-12,0.5808023
002736,2026-03-13,0.6101881
002916,2026-03-09,0.5218313
002916,2026-03-10,0.40425572
002916,2026-03-11,0.5086092
002916,2026-03-12,0.56349266
002916,2026-03-13,0.62217844
002920,2026-03-09,0.56668913
002920,2026-03-10,0.63401175
002920,2026-03-11,0.6390315
002920,2026-03-12,0.61791587
002920,2026-03-13,0.63693726
002938,2026-03-09,0.3837778
002938,2026-03-10,0.43531093
002938,2026-03-11,0.4821177
002938,2026-03-12,0.5037782
002938,2026-03-13,0.5594102
003816,2026-03-09,0.6045121
003816,2026-03-10,0.59788656
003816,2026-03-11,0.5894402
003816,2026-03-12,0.4873487
003816,2026-03-13,0.47024712
300014,2026-03-09,0.60205305
300014,2026-03-10,0.6044873
300014,2026-03-11,0.51962614
300014,2026-03-12,0.5349663
300014,2026-03-13,0.49922854
300015,2026-03-09,0.5639993
300015,2026-03-10,0.601673
300015,2026-03-11,0.60604095
300015,2026-03-12,0.59895027
300015,2026-03-13,0.5454612
300033,2026-03-09,0.6091453
300033,2026-03-10,0.60904455
300033,2026-03-11,0.6090578
300033,2026-03-12,0.61806655
300033,2026-03-13,0.6238574
300059,2026-03-09,0.5059788
300059,2026-03-10,0.55577314
300059,2026-03-11,0.57431674
300059,2026-03-12,0.60531473
300059,2026-03-13,0.63667977
300122,2026-03-09,0.47009513
300122,2026-03-10,0.5011554
300122,2026-03-11,0.50021803
300122,2026-03-12,0.4660935
300122,2026-03-13,0.64583874
300124,2026-03-09,0.5791395
300124,2026-03-10,0.5840249
300124,2026-03-11,0.60378253
300124,2026-03-12,0.58056164
300124,2026-03-13,0.5472299
300251,2026-03-09,0.6283239
300251,2026-03-10,0.5786425
300251,2026-03-11,0.6827904
300251,2026-03-12,0.7711636
300251,2026-03-13,0.77297163
300274,2026-03-09,0.49545562
300274,2026-03-10,0.46097848
300274,2026-03-11,0.40787926
300274,2026-03-12,0.48759565
300274,2026-03-13,0.40319803
300308,2026-03-09,0.48055878
300308,2026-03-10,0.4776447
300308,2026-03-11,0.53448594
300308,2026-03-12,0.5924182
300308,2026-03-13,0.41329423
300316,2026-03-09,0.5673164
300316,2026-03-10,0.43882877
300316,2026-03-11,0.41139343
300316,2026-03-12,0.45660686
300316,2026-03-13,0.49835366
300347,2026-03-09,0.44754827
300347,2026-03-10,0.4918429
300347,2026-03-11,0.5526755
300347,2026-03-12,0.60630405
300347,2026-03-13,0.5826508
300394,2026-03-09,0.44135335
300394,2026-03-10,0.40679923
300394,2026-03-11,0.29546058
300394,2026-03-12,0.37574077
300394,2026-03-13,0.3268174
300408,2026-03-09,0.4192452
300408,2026-03-10,0.49141476
300408,2026-03-11,0.45355895
300408,2026-03-12,0.5016881
300408,2026-03-13,0.60512054
300413,2026-03-09,0.5203217
300413,2026-03-10,0.466736
300413,2026-03-11,0.54146075
300413,2026-03-12,0.552871
300413,2026-03-13,0.5625783
300418,2026-03-09,0.65057874
300418,2026-03-10,0.42472282
300418,2026-03-11,0.66772556
300418,2026-03-12,0.7528131
300418,2026-03-13,0.79330194
300433,2026-03-09,0.57715225
300433,2026-03-10,0.49926317
300433,2026-03-11,0.4865202
300433,2026-03-12,0.48248
300433,2026-03-13,0.58963406
300442,2026-03-09,0.4312142
300442,2026-03-10,0.5013352
300442,2026-03-11,0.567982
300442,2026-03-12,0.48499328
300442,2026-03-13,0.5430093
300476,2026-03-09,0.37920997
300476,2026-03-10,0.3266862
300476,2026-03-11,0.40711322
300476,2026-03-12,0.49081227
300476,2026-03-13,0.5018437
300498,2026-03-09,0.4862226
300498,2026-03-10,0.5102334
300498,2026-03-11,0.4698545
300498,2026-03-12,0.49111605
300498,2026-03-13,0.5384667
300502,2026-03-09,0.5455922
300502,2026-03-10,0.63625824
300502,2026-03-11,0.67290735
300502,2026-03-12,0.6096395
300502,2026-03-13,0.37143782
300628,2026-03-09,0.58257306
300628,2026-03-10,0.6029122
300628,2026-03-11,0.59860075
300628,2026-03-12,0.60021853
300628,2026-03-13,0.6618781
300661,2026-03-09,0.5058633
300661,2026-03-10,0.46447936
300661,2026-03-11,0.45353296
300661,2026-03-12,0.43978986
300661,2026-03-13,0.46905386
300750,2026-03-09,0.46211755
300750,2026-03-10,0.45322618
300750,2026-03-11,0.34915033
300750,2026-03-12,0.4766378
300750,2026-03-13,0.49542347
300759,2026-03-09,0.527413
300759,2026-03-10,0.5209274
300759,2026-03-11,0.5852746
300759,2026-03-12,0.45983377
300759,2026-03-13,0.6092701
300760,2026-03-09,0.5286559
300760,2026-03-10,0.51338017
300760,2026-03-11,0.5267366
300760,2026-03-12,0.53451395
300760,2026-03-13,0.54529953
300782,2026-03-09,0.4483506
300782,2026-03-10,0.5339345
300782,2026-03-11,0.47884884
300782,2026-03-12,0.5395945
300782,2026-03-13,0.48111594
300803,2026-03-09,0.596907
300803,2026-03-10,0.6506542
300803,2026-03-11,0.70349634
300803,2026-03-12,0.72113955
300803,2026-03-13,0.7171043
300832,2026-03-09,0.49786535
300832,2026-03-10,0.5394145
300832,2026-03-11,0.4881034
300832,2026-03-12,0.48356402
300832,2026-03-13,0.47247958
300866,2026-03-09,0.44144312
300866,2026-03-10,0.4740092
300866,2026-03-11,0.47876695
300866,2026-03-12,0.5401082
300866,2026-03-13,0.5860152
300896,2026-03-09,0.5151093
300896,2026-03-10,0.5316696
300896,2026-03-11,0.47917652
300896,2026-03-12,0.53202724
300896,2026-03-13,0.52639097
300979,2026-03-09,0.4503387
300979,2026-03-10,0.53249043
300979,2026-03-11,0.55710804
300979,2026-03-12,0.5513005
300979,2026-03-13,0.5449408
300999,2026-03-09,0.4889938
300999,2026-03-10,0.4803495
300999,2026-03-11,0.5240358
300999,2026-03-12,0.607316
300999,2026-03-13,0.65557814
301236,2026-03-09,0.50975585
301236,2026-03-10,0.5023389
301236,2026-03-11,0.56778127
301236,2026-03-12,0.64941967
301236,2026-03-13,0.62619877
301269,2026-03-09,0.52394795
301269,2026-03-10,0.5443388
301269,2026-03-11,0.540118
301269,2026-03-12,0.5136924
301269,2026-03-13,0.58761585
302132,2026-03-09,0.40813464
302132,2026-03-10,0.43982944
302132,2026-03-11,0.447431
302132,2026-03-12,0.5475644
302132,2026-03-13,0.55734825
600000,2026-03-09,0.5926348
600000,2026-03-10,0.5714289
600000,2026-03-11,0.5682416
600000,2026-03-12,0.51960814
600000,2026-03-13,0.5386175
600009,2026-03-09,0.5004631
600009,2026-03-10,0.52692986
600009,2026-03-11,0.5443388
600009,2026-03-12,0.54948723
600009,2026-03-13,0.56013095
600010,2026-03-09,0.37492943
600010,2026-03-10,0.442587
600010,2026-03-11,0.4854866
600010,2026-03-12,0.542144
600010,2026-03-13,0.5614792
600011,2026-03-09,0.5447937
600011,2026-03-10,0.46387294
600011,2026-03-11,0.37526354
600011,2026-03-12,0.33283293
600011,2026-03-13,0.36957088
600015,2026-03-09,0.6085284
600015,2026-03-10,0.6530696
600015,2026-03-11,0.5740583
600015,2026-03-12,0.51821005
600015,2026-03-13,0.4974592
600016,2026-03-09,0.49191394
600016,2026-03-10,0.466289
600016,2026-03-11,0.4637958
600016,2026-03-12,0.49000856
600016,2026-03-13,0.53443444
600018,2026-03-09,0.48038483
600018,2026-03-10,0.52819353
600018,2026-03-11,0.5339705
600018,2026-03-12,0.52439034
600018,2026-03-13,0.5594587
600019,2026-03-09,0.53436875
600019,2026-03-10,0.5158278
600019,2026-03-11,0.53060055
600019,2026-03-12,0.57495713
600019,2026-03-13,0.5826446
600023,2026-03-09,0.5183404
600023,2026-03-10,0.5383735
600023,2026-03-11,0.562841
600023,2026-03-12,0.5465721
600023,2026-03-13,0.5399761
600025,2026-03-09,0.60979724
600025,2026-03-10,0.60470414
600025,2026-03-11,0.57468677
600025,2026-03-12,0.48913726
600025,2026-03-13,0.41637075
600026,2026-03-09,0.78134286
600026,2026-03-10,0.7411736
600026,2026-03-11,0.6296855
600026,2026-03-12,0.5652071
600026,2026-03-13,0.68967783
600027,2026-03-09,0.49422476
600027,2026-03-10,0.4693471
600027,2026-03-11,0.47088796
600027,2026-03-12,0.49252054
600027,2026-03-13,0.5063563
600028,2026-03-09,0.31948954
600028,2026-03-10,0.36794254
600028,2026-03-11,0.30260932
600028,2026-03-12,0.27415335
600028,2026-03-13,0.28157765
600029,2026-03-09,0.633129
600029,2026-03-10,0.5911199
600029,2026-03-11,0.67769265
600029,2026-03-12,0.7058921
600029,2026-03-13,0.70450723
600030,2026-03-09,0.5321586
600030,2026-03-10,0.54127204
600030,2026-03-11,0.535738
600030,2026-03-12,0.5467768
600030,2026-03-13,0.5487354
600031,2026-03-09,0.53278697
600031,2026-03-10,0.61483777
600031,2026-03-11,0.59367275
600031,2026-03-12,0.55936927
600031,2026-03-13,0.59081423
600036,2026-03-09,0.54679954
600036,2026-03-10,0.5777447
600036,2026-03-11,0.5555315
600036,2026-03-12,0.5365479
600036,2026-03-13,0.5663432
600039,2026-03-09,0.47016433
600039,2026-03-10,0.4543554
600039,2026-03-11,0.4258114
600039,2026-03-12,0.44898424
600039,2026-03-13,0.45094308
600048,2026-03-09,0.5409049
600048,2026-03-10,0.5753176
600048,2026-03-11,0.5805229
600048,2026-03-12,0.56824267
600048,2026-03-13,0.48651063
600050,2026-03-09,0.59017134
600050,2026-03-10,0.59468186
600050,2026-03-11,0.56079626
600050,2026-03-12,0.51042473
600050,2026-03-13,0.45590472
600061,2026-03-09,0.52865934
600061,2026-03-10,0.5434904
600061,2026-03-11,0.53292334
600061,2026-03-12,0.526577
600061,2026-03-13,0.55775094
600066,2026-03-09,0.46731666
600066,2026-03-10,0.51299566
600066,2026-03-11,0.50585365
600066,2026-03-12,0.47766206
600066,2026-03-13,0.4846594
600085,2026-03-09,0.4655636
600085,2026-03-10,0.48171058
600085,2026-03-11,0.49691907
600085,2026-03-12,0.50521183
600085,2026-03-13,0.5605147
600089,2026-03-09,0.41949934
600089,2026-03-10,0.48574975
600089,2026-03-11,0.5027796
600089,2026-03-12,0.39541233
600089,2026-03-13,0.41547272
600104,2026-03-09,0.46805263
600104,2026-03-10,0.5353087
600104,2026-03-11,0.54342663
600104,2026-03-12,0.5269494
600104,2026-03-13,0.49667653
600111,2026-03-09,0.34902623
600111,2026-03-10,0.40449914
600111,2026-03-11,0.4742762
600111,2026-03-12,0.54116297
600111,2026-03-13,0.631937
600115,2026-03-09,0.701149
600115,2026-03-10,0.68644917
600115,2026-03-11,0.74651
600115,2026-03-12,0.7967291
600115,2026-03-13,0.7625003
600150,2026-03-09,0.56007934
600150,2026-03-10,0.5725684
600150,2026-03-11,0.57249403
600150,2026-03-12,0.5709876
600150,2026-03-13,0.5642823
600160,2026-03-09,0.5453729
600160,2026-03-10,0.5812769
600160,2026-03-11,0.5700734
600160,2026-03-12,0.5755029
600160,2026-03-13,0.5498797
600161,2026-03-09,0.5123199
600161,2026-03-10,0.5223207
600161,2026-03-11,0.5593363
600161,2026-03-12,0.56056195
600161,2026-03-13,0.5965886
600176,2026-03-09,0.55889523
600176,2026-03-10,0.5371666
600176,2026-03-11,0.5746492
600176,2026-03-12,0.6403277
600176,2026-03-13,0.65664375
600183,2026-03-09,0.43288922
600183,2026-03-10,0.36824962
600183,2026-03-11,0.45626906
600183,2026-03-12,0.5863329
600183,2026-03-13,0.52735126
600188,2026-03-09,0.4343116
600188,2026-03-10,0.3818058
600188,2026-03-11,0.2955653
600188,2026-03-12,0.31675747
600188,2026-03-13,0.35509238
600196,2026-03-09,0.49441928
600196,2026-03-10,0.5445167
600196,2026-03-11,0.5203079
600196,2026-03-12,0.53843534
600196,2026-03-13,0.56111944
600219,2026-03-09,0.42711404
600219,2026-03-10,0.3295331
600219,2026-03-11,0.3712782
600219,2026-03-12,0.32933754
600219,2026-03-13,0.48241538
600233,2026-03-09,0.38805625
600233,2026-03-10,0.49008277
600233,2026-03-11,0.5165386
600233,2026-03-12,0.5403217
600233,2026-03-13,0.5709201
600276,2026-03-09,0.49569026
600276,2026-03-10,0.50159264
600276,2026-03-11,0.54686403
600276,2026-03-12,0.55834305
600276,2026-03-13,0.5705905
600309,2026-03-09,0.50015956
600309,2026-03-10,0.48897186
600309,2026-03-11,0.5202918
600309,2026-03-12,0.5092944
600309,2026-03-13,0.5187911
600346,2026-03-09,0.77141905
600346,2026-03-10,0.6991304
600346,2026-03-11,0.7168087
600346,2026-03-12,0.5839404
600346,2026-03-13,0.5004411
600362,2026-03-09,0.5038569
600362,2026-03-10,0.5135671
600362,2026-03-11,0.51804113
600362,2026-03-12,0.4887164
600362,2026-03-13,0.5254028
600372,2026-03-09,0.57992464
600372,2026-03-10,0.6649984
600372,2026-03-11,0.53474283
600372,2026-03-12,0.49627286
600372,2026-03-13,0.5818081
600377,2026-03-09,0.55134773
600377,2026-03-10,0.52452624
600377,2026-03-11,0.48551485
600377,2026-03-12,0.44741586
600377,2026-03-13,0.5163094
600406,2026-03-09,0.5041234
600406,2026-03-10,0.5281103
600406,2026-03-11,0.5299113
600406,2026-03-12,0.49097887
600406,2026-03-13,0.5479572
600415,2026-03-09,0.54306257
600415,2026-03-10,0.5750122
600415,2026-03-11,0.5569749
600415,2026-03-12,0.57220113
600415,2026-03-13,0.5739037
600426,2026-03-09,0.780375
600426,2026-03-10,0.5829911
600426,2026-03-11,0.49987373
600426,2026-03-12,0.41646287
600426,2026-03-13,0.4795592
600436,2026-03-09,0.52127063
600436,2026-03-10,0.53139305
600436,2026-03-11,0.54150224
600436,2026-03-12,0.51776826
600436,2026-03-13,0.5254774
600438,2026-03-09,0.48032007
600438,2026-03-10,0.52658343
600438,2026-03-11,0.4640354
600438,2026-03-12,0.40224758
600438,2026-03-13,0.4881988
600460,2026-03-09,0.42365715
600460,2026-03-10,0.4930741
600460,2026-03-11,0.5028708
600460,2026-03-12,0.49331203
600460,2026-03-13,0.5804804
600482,2026-03-09,0.50561833
600482,2026-03-10,0.48420718
600482,2026-03-11,0.5604508
600482,2026-03-12,0.6715375
600482,2026-03-13,0.6481563
600489,2026-03-09,0.3439183
600489,2026-03-10,0.36124983
600489,2026-03-11,0.41693094
600489,2026-03-12,0.4268287
600489,2026-03-13,0.4080808
600515,2026-03-09,0.5493305
600515,2026-03-10,0.55675364
600515,2026-03-11,0.57013744
600515,2026-03-12,0.5941191
600515,2026-03-13,0.6056889
600519,2026-03-09,0.54554534
600519,2026-03-10,0.51870394
600519,2026-03-11,0.5271274
600519,2026-03-12,0.5517514
600519,2026-03-13,0.5345721
600522,2026-03-09,0.44778332
600522,2026-03-10,0.44072738
600522,2026-03-11,0.3364328
600522,2026-03-12,0.32463032
600522,2026-03-13,0.39145583
600547,2026-03-09,0.3733175
600547,2026-03-10,0.38827786
600547,2026-03-11,0.46831557
600547,2026-03-12,0.48864865
600547,2026-03-13,0.4909726
600570,2026-03-09,0.53996766
600570,2026-03-10,0.5645627
600570,2026-03-11,0.5856103
600570,2026-03-12,0.5796877
600570,2026-03-13,0.648244
600584,2026-03-09,0.4834127
600584,2026-03-10,0.5669962
600584,2026-03-11,0.524825
600584,2026-03-12,0.5997157
600584,2026-03-13,0.602021
600585,2026-03-09,0.436582
600585,2026-03-10,0.53424776
600585,2026-03-11,0.5710075
600585,2026-03-12,0.551054
600585,2026-03-13,0.5366838
600588,2026-03-09,0.54666424
600588,2026-03-10,0.53408563
600588,2026-03-11,0.5889261
600588,2026-03-12,0.6218469
600588,2026-03-13,0.6332742
600600,2026-03-09,0.5137811
600600,2026-03-10,0.508963
600600,2026-03-11,0.47920594
600600,2026-03-12,0.44368318
600600,2026-03-13,0.4301829
600660,2026-03-09,0.5753931
600660,2026-03-10,0.5929465
600660,2026-03-11,0.6009822
600660,2026-03-12,0.59141916
600660,2026-03-13,0.563946
600674,2026-03-09,0.62362206
600674,2026-03-10,0.577131
600674,2026-03-11,0.52679485
600674,2026-03-12,0.38384113
600674,2026-03-13,0.4621187
600690,2026-03-09,0.50736856
600690,2026-03-10,0.5613737
600690,2026-03-11,0.5688038
600690,2026-03-12,0.57826185
600690,2026-03-13,0.5993099
600741,2026-03-09,0.5218606
600741,2026-03-10,0.57317567
600741,2026-03-11,0.58488786
600741,2026-03-12,0.59870696
600741,2026-03-13,0.6397424
600760,2026-03-09,0.48841515
600760,2026-03-10,0.499523
600760,2026-03-11,0.5217531
600760,2026-03-12,0.5370812
600760,2026-03-13,0.51347125
600795,2026-03-09,0.5286974
600795,2026-03-10,0.5501648
600795,2026-03-11,0.5282539
600795,2026-03-12,0.48571947
600795,2026-03-13,0.513656
600803,2026-03-09,0.39102143
