profile_name,date,stock_id,target_weight,executed_weight,pred_return,target_return,selection_score,selection_score_final,rerank_signal_score,risk_penalty,volatility_20d,volatility_5d,turnover_rate,turnover_ratio_10d,amplitude_ratio_5d
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,600941,0.19552981521042595,0.19727578719627978,0.5310973,-0.0046860356138706,0.8738333333333334,0.8038333333333334,-0.4666666666666667,0.26166666666666666,0.0058670976811083,0.0042577800199718,0.8819,-0.256464517869639,-0.326568265682657
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,600803,0.20121257452490232,0.20255377136097671,0.54698944,-0.026660641662901,0.8982692307692308,0.9732692307692308,0.5,0.6326923076923078,0.0116183777032164,0.0113449260343075,0.5644,0.1352025423387908,0.2398373983739838
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,300347,0.20292363542198213,0.17749533880554266,0.5516409,-0.0181782256471053,0.9484615384615385,0.8907692307692308,-0.3846153846153846,0.5153846153846154,0.0191711189774091,0.0041742182667302,1.8503,-0.0092579206356856,0.0412757973733584
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,000651,0.19882200159914484,0.12064976155953083,0.54049075,0.0007343941248469,0.8078846153846154,0.8194230769230769,0.07692307692307687,0.38269230769230766,0.0070197786530141,0.0055568070452145,0.7413,0.2149471441448824,0.2620423892100196
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,600515,0.198193062219083,0.12026810668416725,0.538781,-0.0359281437125748,0.7438461538461538,0.79,0.3076923076923077,0.6384615384615384,0.0236269605165606,0.0133584034000724,1.4202,-0.245429380542258,-0.1482067510548523
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,601012,0.19884872623488778,0.12066597868290861,0.5405634,-0.0353887399463806,0.8228846153846153,0.7882692307692307,-0.23076923076923078,0.6173076923076922,0.0289528648161917,0.0107411352841284,1.6816,-0.2709647491340106,-0.1972672929120409
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,601012,0.205004137441527,0.17430217888644503,0.5557462,-0.0131147540983606,0.9309999999999999,0.8634999999999999,-0.45,0.6900000000000002,0.0290705790580029,0.0124766863238092,1.6663,-0.2575545594695991,-0.0568475452196383
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,688012,0.2026247821039191,0.14813945814488977,0.549296,0.0455540618398312,0.87825,0.82575,-0.35,0.7174999999999999,0.0259647311905357,0.0132359603576725,1.2755,-0.2432153409832563,-0.1122787610619465
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,002074,0.200106528366444,0.12726094540687896,0.54246926,0.0074993535040083,0.8492500000000001,0.8117500000000001,-0.25,0.5075000000000001,0.0225641889762198,0.0116630552587691,1.5126,-0.3878591663294212,-0.3692178301093356
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,600803,0.19687831914388831,0.19894437680171678,0.5337179,-0.0105698529411763,0.8059999999999999,0.7909999999999999,-0.09999999999999998,0.44,0.0120167995574084,0.0151310763739442,0.2997,-0.3953028529922118,-0.114103472714387
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,600690,0.19538623294422156,0.12425899807944472,0.529673,-0.0223021582733812,0.7045,0.77575,0.475,0.455,0.0096231755982584,0.0085583399001594,0.5767,0.0300973475037957,0.1391304347826087
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,688012,0.20158895971459712,0.18841873599218054,0.5543705,0.0627197897747035,0.8856818181818182,0.858409090909091,-0.18181818181818182,0.6886363636363637,0.0259061414287168,0.0123175605056943,1.5217,-0.0999639204831105,-0.0308839190628326
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,002459,0.2071655328738817,0.15611891250522697,0.5697061,0.0,0.9077272727272727,0.8395454545454546,-0.45454545454545453,0.9227272727272728,0.0286647407132039,0.0160063038383395,1.4837,-0.0436133457095709,0.2816326530612245
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,002493,0.19644242225122074,0.14803802981272704,0.5402175,-0.0286885245901638,0.7668181818181818,0.8281818181818182,0.40909090909090906,0.5136363636363637,0.0229741327327317,0.0068053780270758,0.2797,-0.2665338018566108,-0.0996015936254981
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,002074,0.20118820760958311,0.182972161551126,0.55326843,0.0311345646437993,0.8520454545454546,0.8043181818181818,-0.3181818181818182,0.5704545454545454,0.0215725594036701,0.0141553182624139,1.4134,-0.3929215703118288,0.161400512382579
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,600803,0.1936148775507174,0.19492809274267897,0.53244174,-0.0393309222423148,0.6870454545454545,0.7620454545454545,0.5,0.4022727272727273,0.0121082919943947,0.0151688558799798,0.2207,-0.5434328389085419,-0.1128433556050482
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,000630,0.19857113297880757,0.11873749976678745,0.54137224,-0.0124777183600713,0.8670454545454546,0.9420454545454545,0.5,0.8750000000000001,0.0249676693685677,0.0251144794738019,3.3803,0.4310692271218588,-0.1300421432871763
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,002493,0.20651360064867644,0.1830040542007599,0.5630261,-0.016649323621228,0.946590909090909,0.8784090909090909,-0.45454545454545453,0.5340909090909092,0.0206799417480099,0.0104805010055879,0.2016,-0.4475501479776389,-0.0506329113924051
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,600104,0.19853482054770677,0.11871578640284233,0.54127324,-0.0065019505851754,0.8356818181818182,0.8697727272727273,0.2272727272727273,0.7340909090909091,0.0132318388181505,0.0161813895857887,0.5621,0.0111167074399194,0.1857379767827527
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,601111,0.19822556334408703,0.11853086311317869,0.5404301,-0.0131894484412469,0.8,0.8409090909090909,0.2727272727272727,0.6363636363636364,0.0215915509120631,0.026291682354233,0.2571,-0.5466408040909891,-0.3985215053763441
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,002074,0.19815488248072208,0.19205081410144162,0.5402374,0.0221990075737791,0.7538636363636364,0.7334090909090909,-0.13636363636363635,0.6431818181818182,0.0213345233863057,0.0140811087443916,1.2188,-0.4354140127388535,-0.0500463392029657
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,601877,0.20243379896455285,0.11666061969660232,0.5450324,-0.0148043708142404,0.9121875,0.973125,0.40625,0.8781249999999999,0.0208758379993463,0.0145401898289791,1.1263,0.0808917380831277,0.6387959866220738
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,002493,0.199109264750591,0.19228532962362813,0.53608143,-0.0498981670061101,0.841875,0.8981250000000001,0.375,0.64375,0.0178231577574376,0.0136780022943469,0.2405,-0.2918347516268661,0.1226180613090308
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,601111,0.2006799722219397,0.16587259174333688,0.5403104,-0.0217129071170083,0.90234375,0.88359375,-0.125,0.6640624999999999,0.0217391084904286,0.0272495299828957,0.3865,-0.3018677070915067,-0.3603482920294709
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,601298,0.20006403807531856,0.1152949496588669,0.53865206,-0.0034722222222221,0.8785937500000001,0.86921875,-0.0625,0.5890624999999999,0.0121716011392925,0.0107584669881997,0.3267,-0.2742741630939423,0.2468030690537084
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,000651,0.19771292598759777,0.1157835821286964,0.53232193,-0.0039138943248532,0.84796875,0.8432812500000001,-0.03125,0.2703125,0.0069550322221727,0.0058063564985524,0.4975,-0.1502408362655007,-0.0201465201465201
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,600522,0.2013287359314537,0.09651474090795016,0.5425168,0.0416171224732461,0.9354838709677419,0.9766129032258064,0.27419354838709675,0.6451612903225807,0.0203015371162002,0.0101916340598134,2.17,0.0715308571259274,-0.1903073286052011
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,601298,0.20049314178663197,0.15613800865386623,0.54026514,0.0128205128205128,0.9253225806451613,0.9204838709677419,-0.03225806451612906,0.4241935483870968,0.0119669742265228,0.0115466825251861,0.2832,-0.3280501115171071,-0.018181818181818
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,601456,0.19930916508348628,0.09554658126479228,0.5370747,0.0170132325141777,0.802741935483871,0.8487096774193548,0.30645161290322576,0.682258064516129,0.0138898262861654,0.0114403301569084,1.8571,0.5021556430934488,-0.0526905829596414
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,600741,0.19937837549181137,0.09557975995931259,0.5372612,0.0081012658227848,0.8606451612903225,0.8291935483870967,-0.2096774193548387,0.42580645161290326,0.0095160320846378,0.0099905756892326,0.2858,-0.0829750368991849,0.2483994878361071
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,600104,0.1994905817066166,0.121820834722774,0.53756356,0.0256410256410255,0.8825806451612903,0.817258064516129,-0.43548387096774194,0.5290322580645161,0.0133605188432363,0.00835022626651,0.6665,0.1466074869254059,-0.0814393939393942
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,000538,0.20049833348655105,0.1071785327142262,0.53695583,0.0039561229994605,0.9444444444444444,0.9444444444444444,0.0,0.2777777777777778,0.0044337045151825,0.0057117494260717,0.3003,-0.1965432363013698,0.4848484848484848
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,601298,0.20047644115084007,0.17983959287772305,0.5368972,0.0198366394399066,0.9068055555555555,0.9422222222222222,0.23611111111111116,0.3763888888888889,0.0118845950051331,0.0118800485374602,0.1643,-0.5682791602070578,-0.4780927835051546
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,600741,0.201022446383941,0.15194527791607898,0.53835946,0.018935516888434,0.9584722222222222,0.9376388888888888,-0.1388888888888889,0.4152777777777778,0.0095570104111752,0.0108024192309413,0.2105,-0.2924369747899159,0.0487804878048776
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,000725,0.19928267594466567,0.1065286899481715,0.53370017,-0.0071942446043165,0.8152777777777778,0.8736111111111111,0.38888888888888884,0.736111111111111,0.0166229541094803,0.0288689022639714,2.0509,0.0204853388266084,-0.4644870349492672
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,601816,0.19872010303400214,0.10622796057022016,0.53219354,-0.0096899224806201,0.83625,0.8654166666666667,0.19444444444444442,0.24861111111111112,0.0059105727462496,0.0080261100344542,0.1637,-0.251999086132054,-0.1468842729970327
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,600795,0.19999851307510202,0.1148751477542283,0.5369431,0.0034364261168385,0.9146052631578948,0.965921052631579,0.3421052631578947,0.5907894736842105,0.0116784367890736,0.0072363340008157,0.7344,0.0332020258863252,0.3163596966413871
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,000538,0.2008375380120319,0.16097439302674416,0.53919566,0.0043126684636117,0.98,0.9523684210526315,-0.1842105263157895,0.2,0.0045038114877063,0.0050783619665092,0.274,-0.2572512876118189,0.0031847133757962
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,002594,0.19991392373533892,0.11482656132848787,0.536716,-0.025572282944937,0.898157894736842,0.8942105263157895,-0.026315789473684237,0.4921052631578947,0.0114518428195112,0.005015400062482,0.5689,-0.1116905828896211,0.3935681470137826
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,600741,0.19978083799734966,0.17942106734946717,0.5363587,-0.0095959595959594,0.8884210526315789,0.8726315789473683,-0.10526315789473684,0.3263157894736842,0.0098610192660467,0.0085226258652464,0.2243,-0.2349931787175989,-0.0860927152317883
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,601456,0.19946918718017756,0.13349891649711298,0.535522,0.0056497175141243,0.7938157894736843,0.8530263157894737,0.39473684210526316,0.7460526315789474,0.013747461156074,0.013586552032267,1.1813,-0.081443812012068,0.3048245614035085
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,600795,0.20182858545481852,0.16456162879861663,0.5413027,0.0171526586620925,0.954078947368421,1.0053947368421052,0.3421052631578947,0.4592105263157894,0.0115148256309096,0.0066717419106134,0.7421,0.0945266294007463,-0.0841320553780615
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,601066,0.19962937700371575,0.11407118014761193,0.53540444,0.0344958301743746,0.9122368421052631,0.9872368421052631,0.5,0.3513157894736842,0.008188160303385,0.0027863547142278,0.5136,0.5439651285134524,-0.1136363636363638
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,600104,0.2000042513172969,0.1246283239083798,0.53640985,0.0110103626943004,0.915921052631579,0.9731578947368421,0.381578947368421,0.5776315789473685,0.0128622793937678,0.0111014705313538,0.6321,-0.018188596014352,0.1272321428571428
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,600406,0.19954714708645097,0.1140241927560435,0.5351839,0.0088028169014084,0.8655263157894737,0.9227631578947368,0.381578947368421,0.5552631578947369,0.0103586286042128,0.0090194648212817,0.489,0.1423365337444808,0.4285714285714286
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,000538,0.19899063913771806,0.18269743862128177,0.53369135,0.0053715308863026,0.8705263157894737,0.8981578947368422,0.1842105263157895,0.24210526315789474,0.0045378203915801,0.0051063567121734,0.3021,-0.1941851160309416,0.1891117478510027
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,600482,0.20066555336721723,0.09607681307001004,0.5413821,-0.0248054474708171,0.9168055555555555,0.9918055555555555,0.5,0.8319444444444445,0.0167174781608384,0.016068104436154,1.0074,0.045704142748892,0.1321483771251932
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,600795,0.2001009209863786,0.18157751356243332,0.53985876,0.0152542372881356,0.8731944444444444,0.9356944444444444,0.41666666666666663,0.43472222222222223,0.0109289288766536,0.0069855164424056,0.7589,0.1297525828445529,-0.0444893832153687
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,601995,0.20047077458104298,0.09598355478668615,0.5408566,0.0226425910002866,0.9528472222222222,0.9070138888888888,-0.3055555555555556,0.19375,0.002124063134823,1.0157195133282304e-09,0.5192,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,601059,0.20023704003763385,0.09587164484669744,0.540226,0.0061832490163013,0.9246527777777778,0.8788194444444444,-0.3055555555555556,0.19791666666666669,0.0028055787376214,0.0,2.6044,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,600030,0.19852571102772734,0.09505227632715295,0.53560895,0.011323425336164,0.8255555555555555,0.8609722222222221,0.23611111111111116,0.6333333333333334,0.0131039195346736,0.0153856429870816,0.8767,-0.0893320868390982,-0.0184757505773675
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,601066,0.20178100915645217,0.15984148676114754,0.54745954,0.0195562241444151,0.9726388888888888,1.0393055555555555,0.4444444444444444,0.27361111111111114,0.0066876694492728,0.0030320233027292,0.3546,-0.0359677024712502,-0.0466926070038915
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,600795,0.2015563835736734,0.1956691673558338,0.5468501,0.0034129692832763,0.9269444444444445,0.9602777777777778,0.2222222222222222,0.4527777777777778,0.0110743974017029,0.0074573398674463,0.598,-0.062019637983499,-0.2842105263157893
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,601995,0.19952088008940233,0.1690113157180964,0.5413275,0.0246488965319576,0.9202083333333333,0.918125,-0.013888888888888895,0.2423611111111111,0.0009775188010191,1.0157195133282304e-09,0.5192,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,601059,0.19943549922130918,0.16891811747183225,0.54109585,0.0067453625632378,0.8920138888888889,0.8899305555555556,-0.013888888888888895,0.2465277777777778,0.0016592445185882,0.0,2.6044,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,600372,0.19770622795916296,0.13944771228964603,0.5364041,0.0338849487785657,0.8101388888888889,0.8684722222222222,0.38888888888888884,0.7875,0.0152406327158126,0.0102167133524518,1.4739,0.498094221680134,0.2758310871518419
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,600795,0.20037463086450802,0.19970471696022699,0.53911525,0.0017123287671232,0.9503125,0.9596875,0.0625,0.496875,0.0109146451590016,0.0093010151378544,0.5994,-0.0692546583850931,-0.2237442922374426
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,601186,0.20002077949911892,0.17154395841256553,0.5381632,0.0064683053040103,0.93671875,0.93671875,0.0,0.3203125,0.0061900882060992,0.0070925450440833,0.1931,-0.2019342040006613,-0.0816326530612246
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,601995,0.19991636537792914,0.1955164327376161,0.53788227,0.0318142734307824,0.865078125,0.893203125,0.1875,0.25546875,0.0008936611956892,1.0157195133282304e-09,0.5192,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,601059,0.19991636537792914,0.1955031641614361,0.53788227,0.0050590219224282,0.864609375,0.892734375,0.1875,0.26015625,0.0012640293824197,0.0,2.6044,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,600900,0.19977185888051488,0.17133046395705664,0.53749347,-0.0153956319369852,0.8065625,0.8112499999999999,0.03125,0.371875,0.0040988587265539,0.0037852593157009,0.2829,0.1252983293556087,0.1802030456852792
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-17,603195,0.2027903298223468,0.0979162093115034,0.55294895,-0.0176678445229682,0.9581578947368421,0.9384210526315789,-0.13157894736842107,0.41842105263157897,0.0094696307576004,0.0074054962507113,0.1305,-0.2942130881557598,-0.024745269286754
