profile_name,date,stock_id,target_weight,executed_weight,pred_return,target_return,selection_score,selection_score_final,rerank_signal_score,risk_penalty,secondary_candidate_size,secondary_screen_mode,secondary_signal_score,volatility_20d,volatility_5d,turnover_rate,turnover_ratio_10d,amplitude_ratio_5d,turnover_spike_5d,crowding_reversal_risk_5d
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,600803,0.2085690245243449,0.2085657426184192,0.5590403,-0.0110142267094996,0.9433333333333334,0.9433333333333334,0.0,0.5666666666666668,20,quality_layer,0.06833333333333336,0.0103594350237514,0.0087001950453138,0.3791,-0.1866901227151806,-0.2653061224489795,0.7929303492976514,0.1004378442443692
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,600941,0.19814393665092364,0.19814693962376187,0.5310973,-0.0046860356138706,0.8738333333333334,0.8738333333333334,0.0,0.26166666666666666,20,quality_layer,0.14166666666666666,0.0058670976811083,0.0042577800199718,0.8819,-0.256464517869639,-0.326568265682657,0.8071276907299685,0.6268691731336088
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,000651,0.19792982370920098,0.19779309605058978,0.5305234,0.0128649183572488,0.8438333333333333,0.8438333333333333,0.0,0.22833333333333336,20,quality_layer,0.20500000000000002,0.0067531827199083,0.0036819990353505,0.3706,-0.3848554260863792,-0.2959183673469389,0.643268763450942,0.3773843412245526
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,000538,0.1975957269339568,0.19745923006557706,0.5296279,-0.0058865501248661,0.7805000000000001,0.7805000000000001,0.0,0.195,20,quality_layer,0.20666666666666667,0.0064134455241541,0.0016051951630752,0.2424,-0.3297201636987058,-0.3946188340807174,0.8153380423786905,0.4049512277147496
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,601728,0.19776148818157374,0.1977618332037477,0.5300722,0.0072992700729928,0.7723333333333333,0.7723333333333333,0.0,0.61,20,quality_layer,-0.05166666666666664,0.0070038973949449,0.0089270627406187,0.1569,0.1291831594098598,0.2553191489361701,1.0544354838638816,0.5868195207007006
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,600803,0.20325477825443578,0.20501809917664873,0.54698944,-0.026660641662901,0.8982692307692308,0.8982692307692308,0.0,0.6326923076923078,20,quality_layer,0.044230769230769185,0.0116183777032164,0.0113449260343075,0.5644,0.1352025423387908,0.2398373983739838,1.2905291077850405,0.1440041626369892
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,000651,0.20083994224792287,0.19982834298302163,0.54049075,0.0007343941248469,0.8078846153846154,0.8078846153846154,0.0,0.38269230769230766,20,quality_layer,0.17115384615384616,0.0070197786530141,0.0055568070452145,0.7413,0.2149471441448824,0.2620423892100196,1.2447526614480224,0.7016823448637954
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,601838,0.1999073601087124,0.13358026429867148,0.53798103,-0.0122377622377622,0.7082692307692309,0.7082692307692309,0.0,0.6096153846153846,20,quality_layer,-0.04038461538461546,0.0090208873498561,0.0112383187493119,1.1032,0.3658029291966373,0.2750716332378224,1.3024178315058292,0.8414091893319416
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,000938,0.19834904586890828,0.13249414673731386,0.53378737,-0.0102685624012638,0.6676923076923077,0.6676923076923077,0.0,0.6307692307692307,20,quality_layer,-0.009615384615384581,0.0146648538349202,0.0105355399118529,1.7454,0.1521780746862766,0.0185185185185181,1.1863139579133908,0.3020706837279466
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,000333,0.19764887352002072,0.13202644225439827,0.5319031,0.0362047440699126,0.6596153846153846,0.6596153846153846,0.0,0.326923076923077,20,quality_layer,0.13846153846153847,0.009824765099858,0.0058193347396266,0.4376,0.034588741518311,-0.2172330097087379,1.0737069388529945,0.4867471456133574
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,002074,0.20385771766379723,0.11112878415920029,0.54246926,0.0074993535040083,0.8492500000000001,0.8492500000000001,0.0,0.5075000000000001,20,quality_layer,-0.11750000000000005,0.0225641889762198,0.0116630552587691,1.5126,-0.3878591663294212,-0.3692178301093356,0.6976422404247391,0.3162644823258817
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,600803,0.20056899255510766,0.20259276146997474,0.5337179,-0.0105698529411763,0.8059999999999999,0.8059999999999999,0.0,0.44,20,quality_layer,0.12499999999999994,0.0120167995574084,0.0151310763739442,0.2997,-0.3953028529922118,-0.114103472714387,0.718567181354372,0.0886232857003725
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,600690,0.19904893576483296,0.10850737697460698,0.529673,-0.0223021582733812,0.7045,0.7045,0.0,0.455,20,quality_layer,0.16499999999999998,0.0096231755982584,0.0085583399001594,0.5767,0.0300973475037957,0.1391304347826087,0.9862165674789894,0.2396649188911261
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,601728,0.19898096932039946,0.13833711726285364,0.52949214,-0.0215517241379309,0.6559999999999999,0.6559999999999999,0.0,0.44,20,quality_layer,0.11499999999999999,0.0072614337835857,0.0090140097111728,0.1713,0.1611984815618221,0.1379800853485064,1.1694429273541136,0.4036768378917946
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,603501,0.1975433846958628,0.10768665720151424,0.5256667,-0.0008257638315442,0.5449999999999999,0.5449999999999999,0.0,0.55,20,quality_layer,0.10999999999999999,0.012366746345599,0.0097692381459266,0.9958,0.0607497044004388,0.031678082191781,0.9834284698483244,0.1961524422308773
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,002074,0.20534683827807765,0.17722065612519558,0.55326843,0.0311345646437993,0.8520454545454546,0.8520454545454546,0.0,0.5704545454545454,20,quality_layer,-0.13636363636363635,0.0215725594036701,0.0141553182624139,1.4134,-0.3929215703118288,0.161400512382579,0.702715602533285,0.5304872695469035
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,002493,0.20050295587530162,0.14064836949183995,0.5402175,-0.0286885245901638,0.7668181818181818,0.7668181818181818,0.0,0.5136363636363637,20,quality_layer,0.004545454545454519,0.0229741327327317,0.0068053780270758,0.2797,-0.2665338018566108,-0.0996015936254981,0.8372747410619732,0.1562912849982349
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,000938,0.19908657568561386,0.15764606505814627,0.53640133,0.01894397420395,0.715,0.715,0.0,0.5772727272727273,20,quality_layer,-0.13181818181818172,0.0144342268738815,0.0147347133211733,0.88,-0.3805783146099051,0.1721404303510758,0.7414897202555261,0.547551950274763
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,600803,0.19761696483617952,0.19910235066574933,0.53244174,-0.0393309222423148,0.6870454545454545,0.6870454545454545,0.0,0.4022727272727273,20,quality_layer,0.16590909090909095,0.0121082919943947,0.0151688558799798,0.2207,-0.5434328389085419,-0.1128433556050482,0.5686971758385676,0.0625566893422424
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,601838,0.1974466653248275,0.15664318724555037,0.5319829,-0.0244612696563774,0.6095454545454545,0.6095454545454545,0.0,0.2681818181818182,20,quality_layer,0.22045454545454546,0.0087556889501045,0.0102641802528207,0.557,-0.3091901277440158,-0.3287037037037037,0.7873236649410748,0.2073285651011496
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,002493,0.20723648859474222,0.19713545589030365,0.5630261,-0.016649323621228,0.946590909090909,0.946590909090909,0.0,0.5340909090909092,20,quality_layer,-0.15454545454545454,0.0206799417480099,0.0104805010055879,0.2016,-0.4475501479776389,-0.0506329113924051,0.7042056727654598,0.4107866424465181
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,600104,0.19922977927293098,0.16900777355710592,0.54127324,-0.0065019505851754,0.8356818181818182,0.8356818181818182,0.0,0.7340909090909091,20,quality_layer,-0.011363636363636354,0.0132318388181505,0.0161813895857887,0.5621,0.0111167074399194,0.1857379767827527,0.7345407976572912,0.1596783685344
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,600803,0.19878849643753252,0.19883610630947898,0.54007435,0.0074245939675173,0.7195454545454545,0.7195454545454545,0.0,0.5318181818181819,20,quality_layer,0.02954545454545454,0.0128825754583182,0.0183606744070453,0.2231,-0.5317157130263213,-0.0263157894736842,0.661232957911496,0.1873493380749238
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,601838,0.19754489589718344,0.19134034315829168,0.5366957,-0.0350877192982455,0.7109090909090909,0.7109090909090909,0.0,0.16363636363636364,20,quality_layer,0.22045454545454546,0.0086184595582792,0.0098363031834196,0.4045,-0.476795322847682,-0.2635658914728682,0.671859947512421,0.2844207111135915
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,600690,0.1972003397976109,0.17219984658586987,0.5357596,-0.0300833635375135,0.6429545454545454,0.6429545454545454,0.0,0.38863636363636367,20,quality_layer,0.036363636363636376,0.0100340401890367,0.0087255071650015,0.4843,-0.1774377091224077,-0.0634595701125895,0.9415218321067276,0.4895913526954983
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,601298,0.20245982122879305,0.08131864800217889,0.53865206,-0.0034722222222221,0.8785937500000001,0.8785937500000001,0.0,0.5890624999999999,20,quality_layer,-0.03593750000000007,0.0121716011392925,0.0107584669881997,0.3267,-0.2742741630939423,0.2468030690537084,0.8185918316190967,0.221134941725747
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,000651,0.20008055438229663,0.08282589084254027,0.53232193,-0.0039138943248532,0.84796875,0.84796875,0.0,0.2703125,20,quality_layer,0.22031249999999997,0.0069550322221727,0.0058063564985524,0.4975,-0.1502408362655007,-0.0201465201465201,0.8364156018815797,0.2955335126648248
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,601066,0.19970247672382477,0.08021115158210218,0.53131604,0.0146153846153846,0.75734375,0.75734375,0.0,0.5515625,20,quality_layer,0.06406250000000002,0.0085874582025931,0.0064627080850286,0.3895,0.8464091016828637,0.4128256513026045,1.4009783468764812,0.3430852785336791
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,600027,0.1988916106691591,0.07988546458467193,0.5291587,-0.0113636363636364,0.6771875,0.6771875,0.0,0.415625,20,quality_layer,0.07812499999999994,0.0099501731827502,0.0094812444766474,0.6081,-0.2831545443828834,-0.2359249329758714,0.7278799195624728,0.1722649142964519
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,600900,0.1988655369959263,0.07987499200871648,0.52908933,-0.0078375489846811,0.66453125,0.66453125,0.0,0.22968750000000002,20,quality_layer,0.1921875,0.0038807062310891,0.0047835520063119,0.227,-0.1774170169589796,0.1818181818181816,1.008530300333177,0.5999227210769777
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,601298,0.20147631741252486,0.13882029750711583,0.54026514,0.0128205128205128,0.9253225806451613,0.9253225806451613,0.0,0.4241935483870968,20,quality_layer,0.054838709677419384,0.0119669742265228,0.0115466825251861,0.2832,-0.3280501115171071,-0.018181818181818,0.7806814422737329,0.2029771749911705
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,600741,0.200356084541442,0.09588073242448834,0.5372612,0.0081012658227848,0.8606451612903225,0.8606451612903225,0.0,0.42580645161290326,20,quality_layer,0.10967741935483871,0.0095160320846378,0.0099905756892326,0.2858,-0.0829750368991849,0.2483994878361071,0.9114682995250944,0.3337771237697527
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,000651,0.19985167134363288,0.13882876978017142,0.5359086,0.0046660117878193,0.7880645161290322,0.7880645161290322,0.0,0.18387096774193548,20,quality_layer,0.24516129032258066,0.0052432782204324,0.003065097207346,0.5949,0.0247532427264742,0.0096153846153845,1.0519521855972345,0.5274933315278441
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,601816,0.19944183095889817,0.09544321487508803,0.5348096,-0.0153256704980842,0.7485483870967742,0.7485483870967742,0.0,0.25645161290322577,20,quality_layer,0.31129032258064515,0.0058413965750892,0.0073559335464627,0.2033,-0.0920053595355068,0.0518053375196232,0.7634820489681408,0.1766675887251239
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,601618,0.1988740957435022,0.09517152425785559,0.5332872,-0.0959752321981425,0.6151612903225806,0.6151612903225806,0.0,0.6225806451612903,20,quality_layer,-0.07580645161290323,0.0155451315785997,0.0131522203368631,1.1501,0.0476407360174895,-0.1386861313868612,0.9555658950788848,0.1019270288084144
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,600741,0.20114704069293232,0.1629530178674392,0.53835946,0.018935516888434,0.9584722222222222,0.9584722222222222,0.0,0.4152777777777778,20,quality_layer,0.05972222222222223,0.0095570104111752,0.0108024192309413,0.2105,-0.2924369747899159,0.0487804878048776,0.7032137368854708,0.3343409701874985
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,000538,0.20062260294881276,0.12798310694231704,0.53695583,0.0039561229994605,0.9444444444444444,0.9444444444444444,0.0,0.2777777777777778,20,quality_layer,0.18472222222222223,0.0044337045151825,0.0057117494260717,0.3003,-0.1965432363013698,0.4848484848484848,0.9906967537576186,0.5246689979748681
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,601298,0.20060069704416714,0.17818476901457575,0.5368972,0.0198366394399066,0.9068055555555555,0.9068055555555555,0.0,0.3763888888888889,20,quality_layer,0.0763888888888889,0.0118845950051331,0.0118800485374602,0.1643,-0.5682791602070578,-0.4780927835051546,0.5115511551139188,0.1875687568751035
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,601816,0.1988432703437508,0.16132638442184521,0.53219354,-0.0096899224806201,0.83625,0.83625,0.0,0.24861111111111112,20,quality_layer,0.26944444444444443,0.0059105727462496,0.0080261100344542,0.1637,-0.251999086132054,-0.1468842729970327,0.6250954635687144,0.2021141998872176
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,600027,0.19878638897033707,0.14177445194681287,0.5320413,0.0173076923076924,0.785,0.785,0.0,0.48333333333333334,20,quality_layer,-0.06388888888888888,0.0101091887361009,0.0101604941080948,0.737,-0.0983165312714104,0.1673414304993252,0.9973476236859948,0.679143034347582
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,000538,0.2012463850285936,0.16931268564444446,0.53919566,0.0043126684636117,0.98,0.98,0.0,0.2,20,quality_layer,0.24342105263157898,0.0045038114877063,0.0050783619665092,0.274,-0.2572512876118189,0.0031847133757962,0.9692253271985526,0.4699508154967504
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,002594,0.20032089054093394,0.11300583631464081,0.536716,-0.025572282944937,0.898157894736842,0.898157894736842,0.0,0.4921052631578947,20,quality_layer,0.0026315789473684292,0.0114518428195112,0.005015400062482,0.5689,-0.1116905828896211,0.3935681470137826,1.0048396213066892,0.4901093711886378
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,600741,0.20018753387895577,0.18395790462832598,0.5363587,-0.0095959595959594,0.8884210526315789,0.8884210526315789,0.0,0.3263157894736842,20,quality_layer,0.04210526315789476,0.0098610192660467,0.0085226258652464,0.2243,-0.2349931787175989,-0.0860927152317883,0.8776803881637282,0.5500130432492697
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,600023,0.20018406279875314,0.11292864849167121,0.5363494,-0.0038910505836575,0.8657894736842106,0.8657894736842106,0.0,0.2894736842105263,20,quality_layer,0.15657894736842104,0.0078636248389354,0.0050728829974713,0.2517,-0.1394871794871797,-0.0316205533596833,0.9323603496779804,0.5159060601551492
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,600406,0.1980611277527635,0.1117310497306738,0.53066146,0.0053073861123396,0.7260526315789474,0.7260526315789474,0.0,0.37105263157894736,20,quality_layer,0.08421052631578951,0.010826989897937,0.0091053737970306,0.295,-0.3008153204398938,-0.0534979423868311,0.705370379224558,0.2421771635337649
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,600795,0.2021543632038051,0.11351542237970395,0.5413027,0.0171526586620925,0.954078947368421,0.954078947368421,0.0,0.4592105263157894,20,quality_layer,0.01842105263157895,0.0115148256309096,0.0066717419106134,0.7421,0.0945266294007463,-0.0841320553780615,1.1203538754172524,0.242743339673738
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,601066,0.1999516049424654,0.11517890095853188,0.53540444,0.0344958301743746,0.9122368421052631,0.9122368421052631,0.0,0.3513157894736842,20,quality_layer,0.21710526315789475,0.008188160303385,0.0027863547142278,0.5136,0.5439651285134524,-0.1136363636363638,1.203994561392462,0.1525059777763785
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,000538,0.1993118360699643,0.18615806151274558,0.53369135,0.0053715308863026,0.8705263157894737,0.8705263157894737,0.0,0.24210526315789474,20,quality_layer,0.18157894736842106,0.0045378203915801,0.0051063567121734,0.3021,-0.1941851160309416,0.1891117478510027,1.0397879809973165,0.4739625729999704
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,600406,0.19986924229535324,0.16122315070836346,0.5351839,0.0088028169014084,0.8655263157894737,0.8655263157894737,0.0,0.5552631578947369,20,quality_layer,0.018421052631578894,0.0103586286042128,0.0090194648212817,0.489,0.1423365337444808,0.4285714285714286,1.131996851703477,0.3935036674969229
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,601995,0.19871295348841198,0.1115829729819602,0.53208774,0.1000286615075953,0.8171052631578947,0.8171052631578947,0.0,0.25,20,quality_layer,0.4151315789473684,0.0036227788118412,0.0,0.5192,0.0,0.0,0.999999999998074,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,601995,0.20123932592535587,0.17035410915711835,0.5408566,0.0226425910002866,0.9531944444444445,0.9531944444444445,0.0,0.1902777777777778,20,quality_layer,0.41875,0.002124063134823,0.0,0.5192,0.0,0.0,0.999999999998074,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,601059,0.2010046953062074,0.13176170936983767,0.540226,0.0061832490163013,0.9243055555555555,0.9243055555555555,0.0,0.2013888888888889,20,quality_layer,0.40347222222222223,0.0028055787376214,0.0,2.6044,0.0,0.0,0.999999999999616,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,600795,0.20086805441090755,0.17077643360559633,0.53985876,0.0152542372881356,0.8731944444444444,0.8731944444444444,0.0,0.43472222222222223,20,quality_layer,0.12083333333333335,0.0109289288766536,0.0069855164424056,0.7589,0.1297525828445529,-0.0444893832153687,1.0885592977206258,0.1378841777112793
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,600023,0.1987097354918914,0.1473148185951838,0.534058,0.0,0.7727777777777778,0.7727777777777778,0.0,0.32777777777777783,20,quality_layer,0.10277777777777775,0.0075522855483294,0.005327139201425,0.353,0.160420775805391,-0.0415019762845846,1.2290230485299456,0.4834157324217786
